Packet Number,Time_interval,Layer,src_ip,scr_port,dst_port,ack_no,tcp_length,sql,stream,Time(seconds),socket_count,Label
24794,0,UDP,104.21.95.176,,,,1208,0,,,,N
24795,0,UDP,192.168.77.106,,,,57,0,,,,N
24796,0,UDP,192.168.77.106,,,,57,0,,,,N
24797,0,UDP,192.168.77.106,,,,57,0,,,,N
24798,0,UDP,104.21.95.176,,,,1208,0,,,,N
24799,0,UDP,104.21.95.176,,,,1208,0,,,,N
24800,0,UDP,192.168.77.106,,,,57,0,,,,N
24801,0,UDP,192.168.77.106,,,,57,0,,,,N
24802,0,UDP,192.168.77.106,,,,57,0,,,,N
24803,0,UDP,104.21.95.176,,,,1208,0,,,,N
24804,0,UDP,104.21.95.176,,,,1208,0,,,,N
24805,0,UDP,192.168.77.106,,,,57,0,,,,N
24806,0,UDP,192.168.77.106,,,,57,0,,,,N
24807,0,UDP,192.168.77.106,,,,57,0,,,,N
24808,0,UDP,104.21.95.176,,,,1208,0,,,,N
24809,0,UDP,104.21.95.176,,,,154,0,,,,N
24810,0,UDP,192.168.77.106,,,,57,0,,,,N
24811,0,UDP,192.168.77.106,,,,57,0,,,,N
24812,0,UDP,192.168.77.106,,,,57,0,,,,N
24813,0,UDP,104.21.95.176,,,,1208,0,,,,N
24814,0,UDP,104.21.95.176,,,,1208,0,,,,N
24815,0,UDP,192.168.77.106,,,,57,0,,,,N
24816,0,UDP,192.168.77.106,,,,57,0,,,,N
24817,0,UDP,192.168.77.106,,,,57,0,,,,N
24818,0,UDP,104.21.95.176,,,,1208,0,,,,N
24819,0,UDP,104.21.95.176,,,,758,0,,,,N
24820,0,UDP,192.168.77.106,,,,57,0,,,,N
24821,0,UDP,192.168.77.106,,,,57,0,,,,N
24822,0,UDP,192.168.77.106,,,,57,0,,,,N
24823,0,UDP,104.21.95.176,,,,1208,0,,,,N
24824,0,UDP,192.168.77.106,,,,59,0,,,,N
24825,0,UDP,192.168.77.106,,,,59,0,,,,N
24826,0,UDP,192.168.77.106,,,,59,0,,,,N
24827,0,UDP,104.21.95.176,,,,1208,0,,,,N
24828,0,UDP,104.21.95.176,,,,1208,0,,,,N
24829,0,UDP,192.168.77.106,,,,59,0,,,,N
24830,0,UDP,192.168.77.106,,,,59,0,,,,N
24831,0,UDP,192.168.77.106,,,,59,0,,,,N
24832,0,UDP,104.21.95.176,,,,1208,0,,,,N
24833,0,UDP,104.21.95.176,,,,1208,0,,,,N
24834,0,UDP,192.168.77.106,,,,59,0,,,,N
24835,0,UDP,192.168.77.106,,,,59,0,,,,N
24836,0,UDP,192.168.77.106,,,,59,0,,,,N
24837,0,UDP,104.21.95.176,,,,1208,0,,,,N
24838,0,UDP,104.21.95.176,,,,1208,0,,,,N
24839,0,UDP,192.168.77.106,,,,59,0,,,,N
24840,0,UDP,192.168.77.106,,,,59,0,,,,N
24841,0,UDP,192.168.77.106,,,,59,0,,,,N
24842,0,UDP,104.21.95.176,,,,1208,0,,,,N
24843,0,UDP,104.21.95.176,,,,1208,0,,,,N
24844,0,UDP,192.168.77.106,,,,59,0,,,,N
24845,0,UDP,192.168.77.106,,,,59,0,,,,N
24846,0,UDP,192.168.77.106,,,,59,0,,,,N
24847,0,UDP,104.21.95.176,,,,1208,0,,,,N
24848,0,UDP,104.21.95.176,,,,154,0,,,,N
24849,0,UDP,192.168.77.106,,,,59,0,,,,N
24850,0,UDP,192.168.77.106,,,,59,0,,,,N
24851,0,UDP,192.168.77.106,,,,59,0,,,,N
24852,0,UDP,104.21.95.176,,,,1208,0,,,,N
24853,0,UDP,104.21.95.176,,,,1208,0,,,,N
24854,0,UDP,192.168.77.106,,,,59,0,,,,N
24855,0,UDP,192.168.77.106,,,,59,0,,,,N
24856,0,UDP,192.168.77.106,,,,59,0,,,,N
24857,0,UDP,104.21.95.176,,,,1208,0,,,,N
24858,0,UDP,104.21.95.176,,,,758,0,,,,N
24859,0,UDP,192.168.77.106,,,,59,0,,,,N
24860,0,UDP,192.168.77.106,,,,59,0,,,,N
24861,0,UDP,192.168.77.106,,,,59,0,,,,N
24862,0,UDP,104.21.95.176,,,,1069,0,,,,N
24863,0,UDP,104.21.95.176,,,,1208,0,,,,N
24864,0,UDP,192.168.77.106,,,,60,0,,,,N
24865,0,UDP,192.168.77.106,,,,60,0,,,,N
24866,0,UDP,192.168.77.106,,,,60,0,,,,N
24867,0,UDP,104.21.95.176,,,,1208,0,,,,N
24868,0,UDP,104.21.95.176,,,,1208,0,,,,N
24869,0,UDP,192.168.77.106,,,,59,0,,,,N
24870,0,UDP,192.168.77.106,,,,59,0,,,,N
24871,0,UDP,192.168.77.106,,,,59,0,,,,N
24872,0,UDP,104.21.95.176,,,,1208,0,,,,N
24873,0,UDP,104.21.95.176,,,,691,0,,,,N
24874,0,UDP,192.168.77.106,,,,59,0,,,,N
24875,0,UDP,192.168.77.106,,,,59,0,,,,N
24876,0,UDP,192.168.77.106,,,,59,0,,,,N
24877,0,UDP,104.21.95.176,,,,1208,0,,,,N
24878,0,UDP,104.21.95.176,,,,582,0,,,,N
24879,0,UDP,192.168.77.106,,,,59,0,,,,N
24880,0,UDP,192.168.77.106,,,,59,0,,,,N
24881,0,UDP,192.168.77.106,,,,59,0,,,,N
24882,0,UDP,104.21.95.176,,,,1208,0,,,,N
24883,0,UDP,104.21.95.176,,,,1208,0,,,,N
24884,0,UDP,192.168.77.106,,,,59,0,,,,N
24885,0,UDP,192.168.77.106,,,,59,0,,,,N
24886,0,UDP,192.168.77.106,,,,59,0,,,,N
24887,0,UDP,104.21.95.176,,,,1208,0,,,,N
24888,0,UDP,104.21.95.176,,,,1208,0,,,,N
24889,0,UDP,192.168.77.106,,,,59,0,,,,N
24890,0,UDP,192.168.77.106,,,,59,0,,,,N
24891,0,UDP,192.168.77.106,,,,59,0,,,,N
24892,0,UDP,104.21.95.176,,,,1208,0,,,,N
24893,0,UDP,104.21.95.176,,,,1208,0,,,,N
24894,0,UDP,192.168.77.106,,,,59,0,,,,N
24895,0,UDP,192.168.77.106,,,,59,0,,,,N
24896,0,UDP,192.168.77.106,,,,59,0,,,,N
24897,0,UDP,104.21.95.176,,,,1208,0,,,,N
24898,0,UDP,192.168.77.106,,,,60,0,,,,N
24899,0,UDP,192.168.77.106,,,,60,0,,,,N
24900,0,UDP,192.168.77.106,,,,60,0,,,,N
24901,0,UDP,104.21.95.176,,,,1208,0,,,,N
24902,0,UDP,104.21.95.176,,,,1208,0,,,,N
24903,0,UDP,192.168.77.106,,,,52,0,,,,N
24904,0,UDP,192.168.77.106,,,,52,0,,,,N
24905,0,UDP,192.168.77.106,,,,52,0,,,,N
24906,0,UDP,104.21.95.176,,,,1208,0,,,,N
24907,0,UDP,104.21.95.176,,,,1208,0,,,,N
24908,0,UDP,192.168.77.106,,,,52,0,,,,N
24909,0,UDP,192.168.77.106,,,,52,0,,,,N
24910,0,UDP,192.168.77.106,,,,52,0,,,,N
24911,0,UDP,104.21.95.176,,,,1208,0,,,,N
24912,0,UDP,104.21.95.176,,,,1208,0,,,,N
24913,0,UDP,192.168.77.106,,,,52,0,,,,N
24914,0,UDP,192.168.77.106,,,,52,0,,,,N
24915,0,UDP,192.168.77.106,,,,52,0,,,,N
24916,0,UDP,104.21.95.176,,,,1208,0,,,,N
24917,0,UDP,104.21.95.176,,,,1208,0,,,,N
24918,0,UDP,192.168.77.106,,,,52,0,,,,N
24919,0,UDP,192.168.77.106,,,,52,0,,,,N
24920,0,UDP,192.168.77.106,,,,52,0,,,,N
24921,0,UDP,104.21.95.176,,,,1062,0,,,,N
24922,0,UDP,104.21.95.176,,,,1208,0,,,,N
24923,0,UDP,192.168.77.106,,,,52,0,,,,N
24924,0,UDP,192.168.77.106,,,,52,0,,,,N
24925,0,UDP,192.168.77.106,,,,52,0,,,,N
24926,0,UDP,104.21.95.176,,,,1208,0,,,,N
24927,0,UDP,104.21.95.176,,,,1208,0,,,,N
24928,0,UDP,192.168.77.106,,,,52,0,,,,N
24929,0,UDP,192.168.77.106,,,,52,0,,,,N
24930,0,UDP,192.168.77.106,,,,52,0,,,,N
24931,0,UDP,104.21.95.176,,,,681,0,,,,N
24932,0,UDP,192.168.77.106,,,,53,0,,,,N
24933,0,UDP,192.168.77.106,,,,53,0,,,,N
24934,0,UDP,192.168.77.106,,,,53,0,,,,N
24935,0,UDP,104.21.95.176,,,,1208,0,,,,N
24936,0,UDP,104.21.95.176,,,,1208,0,,,,N
24937,0,UDP,192.168.77.106,,,,52,0,,,,N
24938,0,UDP,192.168.77.106,,,,52,0,,,,N
24939,0,UDP,192.168.77.106,,,,52,0,,,,N
24940,0,UDP,104.21.95.176,,,,1208,0,,,,N
24941,0,UDP,104.21.95.176,,,,1208,0,,,,N
24942,0,UDP,192.168.77.106,,,,52,0,,,,N
24943,0,UDP,192.168.77.106,,,,52,0,,,,N
24944,0,UDP,192.168.77.106,,,,52,0,,,,N
24945,0,UDP,104.21.95.176,,,,1208,0,,,,N
24946,0,UDP,104.21.95.176,,,,1208,0,,,,N
24947,0,UDP,192.168.77.106,,,,52,0,,,,N
24948,0,UDP,192.168.77.106,,,,52,0,,,,N
24949,0,UDP,192.168.77.106,,,,52,0,,,,N
24950,0,UDP,104.21.95.176,,,,1208,0,,,,N
24951,0,UDP,104.21.95.176,,,,1208,0,,,,N
24952,0,UDP,192.168.77.106,,,,52,0,,,,N
24953,0,UDP,192.168.77.106,,,,52,0,,,,N
24954,0,UDP,192.168.77.106,,,,52,0,,,,N
24955,0,UDP,104.21.95.176,,,,1208,0,,,,N
24956,0,UDP,104.21.95.176,,,,1208,0,,,,N
24957,0,UDP,192.168.77.106,,,,52,0,,,,N
24958,0,UDP,192.168.77.106,,,,52,0,,,,N
24959,0,UDP,192.168.77.106,,,,52,0,,,,N
24960,0,UDP,104.21.95.176,,,,1208,0,,,,N
24961,0,UDP,104.21.95.176,,,,1208,0,,,,N
24962,0,UDP,192.168.77.106,,,,52,0,,,,N
24963,0,UDP,104.21.95.176,,,,1208,0,,,,N
24964,0,UDP,192.168.77.106,,,,52,0,,,,N
24965,0,UDP,192.168.77.106,,,,52,0,,,,N
24966,0,UDP,104.21.95.176,,,,1062,0,,,,N
24967,0,UDP,192.168.77.106,,,,52,0,,,,N
24968,0,UDP,192.168.77.106,,,,52,0,,,,N
24969,0,UDP,192.168.77.106,,,,52,0,,,,N
24970,0,UDP,104.21.95.176,,,,681,0,,,,N
24971,0,UDP,104.21.95.176,,,,1208,0,,,,N
24972,0,UDP,104.21.95.176,,,,1208,0,,,,N
24973,0,UDP,192.168.77.106,,,,52,0,,,,N
24974,0,UDP,192.168.77.106,,,,52,0,,,,N
24975,0,UDP,192.168.77.106,,,,52,0,,,,N
24976,0,UDP,104.21.95.176,,,,1208,0,,,,N
24977,0,UDP,192.168.77.106,,,,52,0,,,,N
24978,0,UDP,192.168.77.106,,,,52,0,,,,N
24979,0,UDP,192.168.77.106,,,,52,0,,,,N
24980,0,UDP,104.21.95.176,,,,1208,0,,,,N
24981,0,UDP,104.21.95.176,,,,1208,0,,,,N
24982,0,UDP,192.168.77.106,,,,52,0,,,,N
24983,0,UDP,192.168.77.106,,,,52,0,,,,N
24984,0,UDP,192.168.77.106,,,,52,0,,,,N
24985,0,UDP,104.21.95.176,,,,1208,0,,,,N
24986,0,UDP,104.21.95.176,,,,1208,0,,,,N
24987,0,UDP,192.168.77.106,,,,53,0,,,,N
24988,0,UDP,192.168.77.106,,,,53,0,,,,N
24989,0,UDP,192.168.77.106,,,,53,0,,,,N
24990,0,UDP,104.21.95.176,,,,1208,0,,,,N
24991,0,UDP,104.21.95.176,,,,1208,0,,,,N
24992,0,UDP,192.168.77.106,,,,53,0,,,,N
24993,0,UDP,192.168.77.106,,,,53,0,,,,N
24994,0,UDP,192.168.77.106,,,,53,0,,,,N
24995,0,UDP,104.21.95.176,,,,1208,0,,,,N
24996,0,UDP,192.168.77.106,,,,54,0,,,,N
24997,0,UDP,192.168.77.106,,,,54,0,,,,N
24998,0,UDP,192.168.77.106,,,,54,0,,,,N
24999,0,UDP,104.21.95.176,,,,1208,0,,,,N
25000,0,UDP,192.168.77.106,,,,54,0,,,,N
25001,0,UDP,192.168.77.106,,,,54,0,,,,N
25002,0,UDP,192.168.77.106,,,,54,0,,,,N
25003,0,UDP,104.21.95.176,,,,1208,0,,,,N
25004,0,UDP,192.168.77.106,,,,55,0,,,,N
25005,0,UDP,192.168.77.106,,,,55,0,,,,N
25006,0,UDP,192.168.77.106,,,,55,0,,,,N
25007,0,UDP,104.21.95.176,,,,1208,0,,,,N
25008,0,UDP,104.21.95.176,,,,1208,0,,,,N
25009,0,UDP,192.168.77.106,,,,55,0,,,,N
25010,0,UDP,192.168.77.106,,,,55,0,,,,N
25011,0,UDP,192.168.77.106,,,,55,0,,,,N
25012,0,UDP,104.21.95.176,,,,1208,0,,,,N
25013,0,UDP,104.21.95.176,,,,1208,0,,,,N
25014,0,UDP,192.168.77.106,,,,55,0,,,,N
25015,0,UDP,192.168.77.106,,,,55,0,,,,N
25016,0,UDP,192.168.77.106,,,,55,0,,,,N
25017,0,UDP,104.21.95.176,,,,1208,0,,,,N
25018,0,UDP,104.21.95.176,,,,1208,0,,,,N
25019,0,UDP,192.168.77.106,,,,55,0,,,,N
25020,0,UDP,192.168.77.106,,,,55,0,,,,N
25021,0,UDP,192.168.77.106,,,,55,0,,,,N
25022,0,UDP,104.21.95.176,,,,1208,0,,,,N
25023,0,UDP,104.21.95.176,,,,1208,0,,,,N
25024,0,UDP,192.168.77.106,,,,55,0,,,,N
25025,0,UDP,192.168.77.106,,,,55,0,,,,N
25026,0,UDP,192.168.77.106,,,,55,0,,,,N
25027,0,UDP,104.21.95.176,,,,1208,0,,,,N
25028,0,UDP,104.21.95.176,,,,394,0,,,,N
25029,0,UDP,192.168.77.106,,,,55,0,,,,N
25030,0,UDP,192.168.77.106,,,,55,0,,,,N
25031,0,UDP,192.168.77.106,,,,55,0,,,,N
25032,0,UDP,104.21.95.176,,,,1208,0,,,,N
25033,0,UDP,104.21.95.176,,,,1208,0,,,,N
25034,0,UDP,192.168.77.106,,,,55,0,,,,N
25035,0,UDP,192.168.77.106,,,,55,0,,,,N
25036,0,UDP,192.168.77.106,,,,55,0,,,,N
25037,0,UDP,104.21.95.176,,,,1208,0,,,,N
25038,0,UDP,104.21.95.176,,,,1208,0,,,,N
25039,0,UDP,192.168.77.106,,,,55,0,,,,N
25040,0,UDP,192.168.77.106,,,,55,0,,,,N
25041,0,UDP,192.168.77.106,,,,55,0,,,,N
25042,0,UDP,104.21.95.176,,,,1208,0,,,,N
25043,0,UDP,192.168.77.106,,,,57,0,,,,N
25044,0,UDP,192.168.77.106,,,,57,0,,,,N
25045,0,UDP,192.168.77.106,,,,57,0,,,,N
25046,0,UDP,104.21.95.176,,,,1208,0,,,,N
25047,0,UDP,104.21.95.176,,,,1208,0,,,,N
25048,0,UDP,192.168.77.106,,,,55,0,,,,N
25049,0,UDP,192.168.77.106,,,,55,0,,,,N
25050,0,UDP,192.168.77.106,,,,55,0,,,,N
25051,0,UDP,104.21.95.176,,,,1208,0,,,,N
25052,0,UDP,104.21.95.176,,,,1062,0,,,,N
25053,0,UDP,104.21.95.176,,,,1208,0,,,,N
25054,0,UDP,192.168.77.106,,,,55,0,,,,N
25055,0,UDP,192.168.77.106,,,,55,0,,,,N
25056,0,UDP,192.168.77.106,,,,55,0,,,,N
25057,0,UDP,104.21.95.176,,,,582,0,,,,N
25058,0,UDP,192.168.77.106,,,,55,0,,,,N
25059,0,UDP,192.168.77.106,,,,55,0,,,,N
25060,0,UDP,192.168.77.106,,,,55,0,,,,N
25061,0,UDP,104.21.95.176,,,,1208,0,,,,N
25062,0,UDP,104.21.95.176,,,,1208,0,,,,N
25063,0,UDP,192.168.77.106,,,,55,0,,,,N
25064,0,UDP,192.168.77.106,,,,55,0,,,,N
25065,0,UDP,192.168.77.106,,,,55,0,,,,N
25066,0,UDP,104.21.95.176,,,,1208,0,,,,N
25067,0,UDP,104.21.95.176,,,,1208,0,,,,N
25068,0,UDP,192.168.77.106,,,,55,0,,,,N
25069,0,UDP,192.168.77.106,,,,55,0,,,,N
25070,0,UDP,192.168.77.106,,,,55,0,,,,N
25071,0,UDP,104.21.95.176,,,,1208,0,,,,N
25072,0,UDP,104.21.95.176,,,,1208,0,,,,N
25073,0,UDP,192.168.77.106,,,,55,0,,,,N
25074,0,UDP,192.168.77.106,,,,55,0,,,,N
25075,0,UDP,192.168.77.106,,,,55,0,,,,N
25076,0,UDP,104.21.95.176,,,,1208,0,,,,N
25077,0,UDP,104.21.95.176,,,,206,0,,,,N
25078,0,UDP,192.168.77.106,,,,55,0,,,,N
25079,0,UDP,192.168.77.106,,,,55,0,,,,N
25080,0,UDP,192.168.77.106,,,,55,0,,,,N
25081,0,UDP,104.21.95.176,,,,1208,0,,,,N
25082,0,UDP,104.21.95.176,,,,1208,0,,,,N
25083,0,UDP,192.168.77.106,,,,52,0,,,,N
25084,0,UDP,192.168.77.106,,,,52,0,,,,N
25085,0,UDP,192.168.77.106,,,,52,0,,,,N
25086,0,UDP,104.21.95.176,,,,1208,0,,,,N
25087,0,UDP,104.21.95.176,,,,1208,0,,,,N
25088,0,UDP,192.168.77.106,,,,52,0,,,,N
25089,0,UDP,192.168.77.106,,,,52,0,,,,N
25090,0,UDP,192.168.77.106,,,,52,0,,,,N
25091,0,UDP,104.21.95.176,,,,1208,0,,,,N
25092,0,UDP,104.21.95.176,,,,1208,0,,,,N
25093,0,UDP,192.168.77.106,,,,52,0,,,,N
25094,0,UDP,192.168.77.106,,,,52,0,,,,N
25095,0,UDP,192.168.77.106,,,,52,0,,,,N
25096,0,UDP,104.21.95.176,,,,666,0,,,,N
25097,0,UDP,104.21.95.176,,,,1208,0,,,,N
25098,0,UDP,192.168.77.106,,,,54,0,,,,N
25099,0,UDP,192.168.77.106,,,,54,0,,,,N
25100,0,UDP,192.168.77.106,,,,54,0,,,,N
25101,0,UDP,104.21.95.176,,,,1208,0,,,,N
25102,0,UDP,192.168.77.106,,,,56,0,,,,N
25103,0,UDP,192.168.77.106,,,,56,0,,,,N
25104,0,UDP,104.21.95.176,,,,1208,0,,,,N
25105,0,UDP,192.168.77.106,,,,56,0,,,,N
25106,0,UDP,104.21.95.176,,,,1208,0,,,,N
25107,0,UDP,192.168.77.106,,,,56,0,,,,N
25108,0,UDP,192.168.77.106,,,,56,0,,,,N
25109,0,UDP,192.168.77.106,,,,56,0,,,,N
25110,0,UDP,104.21.95.176,,,,1208,0,,,,N
25111,0,UDP,104.21.95.176,,,,1208,0,,,,N
25112,0,UDP,192.168.77.106,,,,56,0,,,,N
25113,0,UDP,192.168.77.106,,,,56,0,,,,N
25114,0,UDP,192.168.77.106,,,,56,0,,,,N
25115,0,UDP,104.21.95.176,,,,496,0,,,,N
25116,0,UDP,104.21.95.176,,,,1208,0,,,,N
25117,0,UDP,192.168.77.106,,,,56,0,,,,N
25118,0,UDP,192.168.77.106,,,,56,0,,,,N
25119,0,UDP,192.168.77.106,,,,56,0,,,,N
25120,0,UDP,104.21.95.176,,,,1208,0,,,,N
25121,0,UDP,192.168.77.106,,,,57,0,,,,N
25122,0,UDP,192.168.77.106,,,,57,0,,,,N
25123,0,UDP,192.168.77.106,,,,57,0,,,,N
25124,0,UDP,104.21.95.176,,,,1208,0,,,,N
25125,0,UDP,104.21.95.176,,,,1208,0,,,,N
25126,0,UDP,192.168.77.106,,,,56,0,,,,N
25127,0,UDP,192.168.77.106,,,,56,0,,,,N
25128,0,UDP,104.21.95.176,,,,1208,0,,,,N
25129,0,UDP,192.168.77.106,,,,56,0,,,,N
25130,0,UDP,104.21.95.176,,,,1208,0,,,,N
25131,0,UDP,192.168.77.106,,,,56,0,,,,N
25132,0,UDP,192.168.77.106,,,,56,0,,,,N
25133,0,UDP,192.168.77.106,,,,56,0,,,,N
25134,0,UDP,104.21.95.176,,,,1208,0,,,,N
25135,0,UDP,104.21.95.176,,,,1208,0,,,,N
25136,0,UDP,192.168.77.106,,,,56,0,,,,N
25137,0,UDP,192.168.77.106,,,,56,0,,,,N
25138,0,UDP,192.168.77.106,,,,56,0,,,,N
25139,0,UDP,104.21.95.176,,,,1208,0,,,,N
25140,0,UDP,104.21.95.176,,,,1208,0,,,,N
25141,0,UDP,192.168.77.106,,,,56,0,,,,N
25142,0,UDP,192.168.77.106,,,,56,0,,,,N
25143,0,UDP,192.168.77.106,,,,56,0,,,,N
25144,0,UDP,104.21.95.176,,,,1208,0,,,,N
25145,0,UDP,104.21.95.176,,,,496,0,,,,N
25146,0,UDP,192.168.77.106,,,,56,0,,,,N
25147,0,UDP,192.168.77.106,,,,56,0,,,,N
25148,0,UDP,192.168.77.106,,,,56,0,,,,N
25149,0,UDP,104.21.95.176,,,,1208,0,,,,N
25150,0,UDP,104.21.95.176,,,,1208,0,,,,N
25151,0,UDP,104.21.95.176,,,,1208,0,,,,N
25152,0,UDP,192.168.77.106,,,,57,0,,,,N
25153,0,UDP,192.168.77.106,,,,57,0,,,,N
25154,0,UDP,192.168.77.106,,,,57,0,,,,N
25155,0,UDP,104.21.95.176,,,,1208,0,,,,N
25156,0,UDP,104.21.95.176,,,,1208,0,,,,N
25157,0,UDP,192.168.77.106,,,,56,0,,,,N
25158,0,UDP,192.168.77.106,,,,56,0,,,,N
25159,0,UDP,192.168.77.106,,,,56,0,,,,N
25160,0,UDP,104.21.95.176,,,,1208,0,,,,N
25161,0,UDP,104.21.95.176,,,,496,0,,,,N
25162,0,UDP,192.168.77.106,,,,58,0,,,,N
25163,0,UDP,192.168.77.106,,,,58,0,,,,N
25164,0,UDP,192.168.77.106,,,,58,0,,,,N
25165,0,UDP,192.168.77.106,,,,59,0,,,,N
25166,0,UDP,192.168.77.106,,,,59,0,,,,N
25167,0,UDP,192.168.77.106,,,,59,0,,,,N
25168,0,UDP,104.21.95.176,,,,1208,0,,,,N
25169,0,UDP,104.21.95.176,,,,1208,0,,,,N
25170,0,UDP,192.168.77.106,,,,52,0,,,,N
25171,0,UDP,192.168.77.106,,,,52,0,,,,N
25172,0,UDP,192.168.77.106,,,,52,0,,,,N
25173,0,UDP,104.21.95.176,,,,1208,0,,,,N
25174,0,UDP,104.21.95.176,,,,1208,0,,,,N
25175,0,UDP,192.168.77.106,,,,52,0,,,,N
25176,0,UDP,192.168.77.106,,,,52,0,,,,N
25177,0,UDP,192.168.77.106,,,,52,0,,,,N
25178,0,UDP,104.21.95.176,,,,1208,0,,,,N
25179,0,UDP,104.21.95.176,,,,1048,0,,,,N
25180,0,UDP,192.168.77.106,,,,52,0,,,,N
25181,0,UDP,192.168.77.106,,,,52,0,,,,N
25182,0,UDP,192.168.77.106,,,,52,0,,,,N
25183,0,UDP,104.21.95.176,,,,1208,0,,,,N
25184,0,UDP,104.21.95.176,,,,1010,0,,,,N
25185,0,UDP,192.168.77.106,,,,52,0,,,,N
25186,0,UDP,192.168.77.106,,,,52,0,,,,N
25187,0,UDP,192.168.77.106,,,,52,0,,,,N
25188,0,UDP,104.21.95.176,,,,1208,0,,,,N
25189,0,UDP,104.21.95.176,,,,396,0,,,,N
25190,0,UDP,192.168.77.106,,,,52,0,,,,N
25191,0,UDP,192.168.77.106,,,,52,0,,,,N
25192,0,UDP,192.168.77.106,,,,52,0,,,,N
25193,0,UDP,104.21.95.176,,,,1208,0,,,,N
25194,0,UDP,104.21.95.176,,,,1208,0,,,,N
25195,0,UDP,104.21.95.176,,,,630,0,,,,N
25196,0,UDP,192.168.77.106,,,,52,0,,,,N
25197,0,UDP,192.168.77.106,,,,52,0,,,,N
25198,0,UDP,192.168.77.106,,,,52,0,,,,N
25199,0,UDP,104.21.95.176,,,,1208,0,,,,N
25200,0,UDP,192.168.77.106,,,,52,0,,,,N
25201,0,UDP,192.168.77.106,,,,52,0,,,,N
25202,0,UDP,192.168.77.106,,,,52,0,,,,N
25203,0,UDP,104.21.95.176,,,,1208,0,,,,N
25204,0,UDP,104.21.95.176,,,,1208,0,,,,N
25205,0,UDP,104.21.95.176,,,,1070,0,,,,N
25206,0,UDP,192.168.77.106,,,,52,0,,,,N
25207,0,UDP,192.168.77.106,,,,52,0,,,,N
25208,0,UDP,192.168.77.106,,,,52,0,,,,N
25209,0,UDP,104.21.95.176,,,,1208,0,,,,N
25210,0,UDP,192.168.77.106,,,,52,0,,,,N
25211,0,UDP,192.168.77.106,,,,52,0,,,,N
25212,0,UDP,192.168.77.106,,,,52,0,,,,N
25213,0,UDP,104.21.95.176,,,,1208,0,,,,N
25214,0,UDP,104.21.95.176,,,,1208,0,,,,N
25215,0,UDP,192.168.77.106,,,,52,0,,,,N
25216,0,UDP,192.168.77.106,,,,52,0,,,,N
25217,0,UDP,192.168.77.106,,,,52,0,,,,N
25218,0,UDP,104.21.95.176,,,,1208,0,,,,N
25219,0,UDP,104.21.95.176,,,,487,0,,,,N
25220,0,UDP,192.168.77.106,,,,52,0,,,,N
25221,0,UDP,192.168.77.106,,,,52,0,,,,N
25222,0,UDP,192.168.77.106,,,,52,0,,,,N
25223,0,UDP,104.21.95.176,,,,1208,0,,,,N
25224,0,UDP,104.21.95.176,,,,1208,0,,,,N
25225,0,UDP,192.168.77.106,,,,52,0,,,,N
25226,0,UDP,192.168.77.106,,,,52,0,,,,N
25227,0,UDP,192.168.77.106,,,,52,0,,,,N
25228,0,UDP,104.21.95.176,,,,1208,0,,,,N
25229,0,UDP,104.21.95.176,,,,1208,0,,,,N
25230,0,UDP,104.21.95.176,,,,1208,0,,,,N
25231,0,UDP,104.21.95.176,,,,1208,0,,,,N
25232,0,UDP,192.168.77.106,,,,52,0,,,,N
25233,0,UDP,192.168.77.106,,,,52,0,,,,N
25234,0,UDP,192.168.77.106,,,,52,0,,,,N
25235,0,UDP,192.168.77.106,,,,52,0,,,,N
25236,0,UDP,192.168.77.106,,,,52,0,,,,N
25237,0,UDP,104.21.95.176,,,,1070,0,,,,N
25238,0,UDP,104.21.95.176,,,,1208,0,,,,N
25239,0,UDP,104.21.95.176,,,,487,0,,,,N
25240,0,UDP,192.168.77.106,,,,53,0,,,,N
25241,0,UDP,192.168.77.106,,,,53,0,,,,N
25242,0,UDP,192.168.77.106,,,,53,0,,,,N
25243,0,UDP,192.168.77.106,,,,53,0,,,,N
25244,0,UDP,192.168.77.106,,,,53,0,,,,N
25245,0,UDP,192.168.77.106,,,,53,0,,,,N
25246,0,UDP,104.21.95.176,,,,1208,0,,,,N
25247,0,UDP,104.21.95.176,,,,1208,0,,,,N
25248,0,UDP,192.168.77.106,,,,53,0,,,,N
25249,0,UDP,192.168.77.106,,,,53,0,,,,N
25250,0,UDP,192.168.77.106,,,,53,0,,,,N
25251,0,UDP,104.21.95.176,,,,1208,0,,,,N
25252,0,UDP,104.21.95.176,,,,1208,0,,,,N
25253,0,UDP,192.168.77.106,,,,52,0,,,,N
25254,0,UDP,192.168.77.106,,,,52,0,,,,N
25255,0,UDP,192.168.77.106,,,,52,0,,,,N
25256,0,UDP,104.21.95.176,,,,1208,0,,,,N
25257,0,UDP,104.21.95.176,,,,1208,0,,,,N
25258,0,UDP,192.168.77.106,,,,52,0,,,,N
25259,0,UDP,192.168.77.106,,,,52,0,,,,N
25260,0,UDP,192.168.77.106,,,,52,0,,,,N
25261,0,UDP,104.21.95.176,,,,1208,0,,,,N
25262,0,UDP,104.21.95.176,,,,1070,0,,,,N
25263,0,UDP,192.168.77.106,,,,52,0,,,,N
25264,0,UDP,192.168.77.106,,,,52,0,,,,N
25265,0,UDP,192.168.77.106,,,,52,0,,,,N
25266,0,UDP,104.21.95.176,,,,487,0,,,,N
25267,0,UDP,104.21.95.176,,,,1208,0,,,,N
