Packet Number,Time_interval,Layer,src_ip,scr_port,dst_port,ack_no,tcp_length,sql,stream,Time(seconds),socket_count
14313,0,TCP,35.186.224.39,443,51064,0,40,0,9,,
14318,0,TCP,192.168.77.109,35958,80,0,0,0,168,,
14322,0,TCP,192.168.77.109,35958,80,1,0,0,168,436,214
14323,0,TCP,192.168.77.109,35958,80,0,0,0,168,436,215
14324,0,TCP,192.168.77.109,35958,80,0,0,0,168,436,216
14325,0,TCP,192.168.77.109,35958,80,0,0,0,168,436,217
14326,0,TCP,192.168.77.109,35958,80,0,377,0,168,,
14327,0,TCP,192.168.77.109,35958,80,0,377,0,168,,
14331,1,TCP,192.168.77.109,54852,80,368,0,0,167,,
14332,0,TCP,192.168.77.109,54852,80,0,0,0,167,,
14333,0,TCP,192.168.77.109,54852,80,0,0,0,167,,
14334,0,TCP,192.168.77.109,54852,80,0,0,0,167,,
14338,0,TCP,192.168.77.109,54852,80,0,377,0,167,,
14339,0,TCP,192.168.77.109,54852,80,0,377,0,167,,
14340,1,TCP,192.168.77.109,35958,80,0,0,0,168,,
14341,0,TCP,192.168.77.109,35958,80,0,0,0,168,,
14345,0,TCP,192.168.77.109,54852,80,0,0,0,167,,
14346,0,TCP,192.168.77.109,54852,80,0,0,0,167,,
14356,0,TCP,192.168.77.109,35958,80,0,0,0,168,,
14357,0,TCP,192.168.77.109,35958,80,0,0,0,168,,
14358,0,TCP,192.168.77.109,35958,80,0,0,0,168,,
14359,0,TCP,192.168.77.109,35958,80,0,0,0,168,,
14360,0,TCP,192.168.77.109,35958,80,0,0,0,168,,
14361,0,TCP,192.168.77.109,35958,80,0,0,0,168,,
14362,0,TCP,192.168.77.109,35958,80,0,0,0,168,,
14363,0,TCP,192.168.77.109,35958,80,0,0,0,168,,
14365,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
14369,0,TCP,192.168.77.109,35972,80,1,0,0,169,437,218
14370,0,TCP,192.168.77.109,35972,80,0,0,0,169,437,219
14371,0,TCP,192.168.77.109,35972,80,0,0,0,169,437,220
14372,0,TCP,192.168.77.109,35972,80,0,0,0,169,437,221
14373,0,TCP,192.168.77.109,35972,80,0,478,0,169,,
14374,0,TCP,192.168.77.109,35972,80,0,478,0,169,,
14379,0,TCP,192.168.77.109,35988,80,0,0,0,170,,
14383,0,TCP,192.168.77.109,35988,80,1,0,0,170,438,222
14384,0,TCP,192.168.77.109,35988,80,0,0,0,170,438,223
14385,0,TCP,192.168.77.109,35988,80,0,0,0,170,438,224
14386,0,TCP,192.168.77.109,35988,80,0,0,0,170,438,225
14387,0,TCP,192.168.77.109,35988,80,0,377,0,170,,
14388,0,TCP,192.168.77.109,35988,80,0,377,0,170,,
14395,1,TCP,192.168.77.109,54852,80,0,0,0,167,,
14396,0,TCP,192.168.77.109,54852,80,0,0,0,167,,
14397,0,TCP,192.168.77.109,54852,80,0,0,0,167,,
14398,0,TCP,192.168.77.109,54852,80,0,0,0,167,,
14399,0,TCP,192.168.77.109,54852,80,0,0,0,167,,
14400,0,TCP,192.168.77.109,54852,80,0,0,0,167,,
14401,0,TCP,192.168.77.109,54852,80,0,0,0,167,,
14402,0,TCP,192.168.77.109,54852,80,0,0,0,167,,
14431,1,TCP,192.168.77.109,35972,80,13032,0,0,169,,
14432,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
14438,0,TCP,192.168.77.109,35972,80,1448,0,0,169,,
14439,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
14446,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
14447,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
14448,0,TCP,192.168.77.109,35972,80,2615,0,0,169,,
14449,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
14450,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
14451,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
14455,0,TCP,192.168.77.109,35972,80,5,0,0,169,,
14456,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
14457,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
14458,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
14459,0,TCP,192.168.77.109,35988,80,0,0,0,170,,
14460,0,TCP,192.168.77.109,35988,80,0,0,0,170,,
14470,0,TCP,192.168.77.109,35988,80,0,0,0,170,,
14471,0,TCP,192.168.77.109,35988,80,0,0,0,170,,
14472,0,TCP,192.168.77.109,35988,80,0,0,0,170,,
14473,0,TCP,192.168.77.109,35988,80,0,0,0,170,,
14474,0,TCP,192.168.77.109,35988,80,0,0,0,170,,
14475,0,TCP,192.168.77.109,35988,80,0,0,0,170,,
14476,0,TCP,192.168.77.109,35988,80,0,0,0,170,,
14477,0,TCP,192.168.77.109,35988,80,0,0,0,170,,
14478,1,TCP,192.168.77.109,35972,80,0,400,0,169,,
14479,0,TCP,192.168.77.109,35972,80,0,400,0,169,,
14483,0,TCP,192.168.77.109,35972,80,540,0,0,169,,
14484,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
14485,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
14486,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
14487,0,TCP,192.168.77.109,35972,80,0,479,0,169,,
14488,0,TCP,192.168.77.109,35972,80,0,479,0,169,,
14514,0,TCP,192.168.77.109,35972,80,7240,0,0,169,,
14516,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
14537,0,TCP,192.168.77.109,35972,80,6207,0,0,169,,
14538,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
14548,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
14550,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
14552,0,TCP,192.168.77.109,35972,80,11676,0,0,169,,
14553,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
14554,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
14555,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
14559,0,TCP,192.168.77.109,35972,80,5,0,0,169,,
14560,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
14561,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
14562,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
14563,1,TCP,192.168.77.109,35972,80,0,380,0,169,,
14564,0,TCP,192.168.77.109,35972,80,0,380,0,169,,
14573,10,TCP,192.168.77.109,54562,80,129,0,0,126,,
14574,0,TCP,192.168.77.109,54562,80,0,0,0,126,,
14575,0,TCP,192.168.77.109,54562,80,0,0,0,126,,
14576,0,TCP,152.195.38.76,80,54562,0,0,0,126,,
14577,9,TCP,23.109.170.137,443,51322,53,0,0,159,,
14578,0,TCP,23.109.170.137,443,51322,0,0,0,159,,
14582,0,TCP,23.109.170.137,443,51322,1,0,0,159,,
14584,0,TCP,192.168.77.109,36002,80,0,0,0,171,,
14588,0,TCP,192.168.77.109,36002,80,1,0,0,171,441,226
14589,0,TCP,192.168.77.109,36002,80,0,0,0,171,441,227
14590,0,TCP,192.168.77.109,36002,80,0,0,0,171,441,228
14591,0,TCP,192.168.77.109,36002,80,0,0,0,171,441,229
14592,0,TCP,192.168.77.109,36002,80,0,380,0,171,,
14593,0,TCP,192.168.77.109,36002,80,0,380,0,171,,
14594,10,TCP,192.168.77.109,49396,80,566,0,0,125,,
14595,0,TCP,192.168.77.109,49396,80,0,0,0,125,,
14596,0,TCP,192.168.77.109,49396,80,0,0,0,125,,
14600,1,TCP,192.168.77.109,35972,80,368,0,0,169,,
14601,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
14602,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
14603,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
14607,0,TCP,142.250.196.163,80,49396,0,0,0,125,,
14608,0,TCP,192.168.77.109,35972,80,0,380,0,169,,
14609,0,TCP,192.168.77.109,35972,80,0,380,0,169,,
14613,1,TCP,192.168.77.109,36002,80,369,0,0,171,,
14614,0,TCP,192.168.77.109,36002,80,0,0,0,171,,
14615,0,TCP,192.168.77.109,36002,80,0,0,0,171,,
14616,0,TCP,192.168.77.109,36002,80,0,0,0,171,,
14620,0,TCP,192.168.77.109,36002,80,0,380,0,171,,
14621,0,TCP,192.168.77.109,36002,80,0,380,0,171,,
14625,1,TCP,192.168.77.109,35972,80,368,0,0,169,,
14626,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
14627,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
14628,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
14632,2,TCP,192.168.77.109,54562,80,129,0,0,126,,
14633,0,TCP,192.168.77.109,54562,80,0,0,0,126,,
14634,0,TCP,192.168.77.109,54562,80,0,0,0,126,,
14635,0,TCP,152.195.38.76,80,54562,0,0,0,126,,
14636,0,TCP,192.168.77.109,54562,80,129,0,0,126,,
14637,0,TCP,192.168.77.109,54562,80,0,0,0,126,,
14638,0,TCP,192.168.77.109,54562,80,0,0,0,126,,
14639,57,TCP,192.168.77.109,37058,443,0,39,0,122,,
14640,0,TCP,192.168.77.109,37058,443,0,39,0,122,,
14641,0,TCP,192.168.77.109,37058,443,0,39,0,122,,
14642,0,TCP,192.168.77.109,35972,80,0,380,0,169,,
14643,0,TCP,192.168.77.109,35972,80,0,380,0,169,,
14644,0,TCP,151.101.66.137,443,37058,0,0,0,122,,
14645,0,TCP,151.101.66.137,443,37058,0,39,0,122,,
14646,0,TCP,192.168.77.109,37058,443,29613,0,0,122,,
14647,0,TCP,192.168.77.109,37058,443,0,0,0,122,,
14648,0,TCP,192.168.77.109,37058,443,0,0,0,122,,
14652,1,TCP,192.168.77.109,36002,80,368,0,0,171,,
14653,0,TCP,192.168.77.109,36002,80,0,0,0,171,,
14654,0,TCP,192.168.77.109,36002,80,0,0,0,171,,
14655,0,TCP,192.168.77.109,36002,80,0,0,0,171,,
14659,10,TCP,192.168.77.109,33652,80,1894,0,0,97,,
14660,0,TCP,192.168.77.109,33652,80,0,0,0,97,,
14661,0,TCP,192.168.77.109,33652,80,0,0,0,97,,
14662,0,TCP,23.53.240.56,80,33652,0,0,0,97,,
14663,3,TCP,192.168.77.109,49396,80,566,0,0,125,,
14664,0,TCP,192.168.77.109,49396,80,0,0,0,125,,
14665,0,TCP,192.168.77.109,49396,80,0,0,0,125,,
14666,10,TCP,192.168.77.109,33648,80,2840,0,0,96,,
14667,0,TCP,192.168.77.109,33648,80,0,0,0,96,,
14668,0,TCP,192.168.77.109,33648,80,0,0,0,96,,
14669,0,TCP,142.250.196.163,80,49396,0,0,0,125,,
14670,0,TCP,192.168.77.109,49396,80,566,0,0,125,,
14671,0,TCP,192.168.77.109,49396,80,0,0,0,125,,
14672,0,TCP,192.168.77.109,49396,80,0,0,0,125,,
14673,0,TCP,23.53.240.56,80,33648,0,0,0,96,,
14674,0,TCP,192.168.77.109,36002,80,0,380,0,171,,
14675,0,TCP,192.168.77.109,36002,80,0,380,0,171,,
14679,1,TCP,192.168.77.109,35972,80,368,0,0,169,,
14680,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
14681,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
14682,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
14753,0,TCP,192.168.77.109,35972,80,0,380,0,169,,
14754,0,TCP,192.168.77.109,35972,80,0,380,0,169,,
14758,1,TCP,192.168.77.109,36002,80,368,0,0,171,,
14759,0,TCP,192.168.77.109,36002,80,0,0,0,171,,
14760,0,TCP,192.168.77.109,36002,80,0,0,0,171,,
14761,0,TCP,192.168.77.109,36002,80,0,0,0,171,,
14765,0,TCP,192.168.77.109,36002,80,0,380,0,171,,
14766,0,TCP,192.168.77.109,36002,80,0,380,0,171,,
14773,1,TCP,192.168.77.109,35972,80,368,0,0,169,,
14774,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
14775,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
14776,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
14777,58,TCP,192.168.77.109,52058,443,0,39,0,145,,
14778,0,TCP,192.168.77.109,52058,443,0,39,0,145,,
14779,0,TCP,192.168.77.109,52058,443,0,39,0,145,,
14780,0,TCP,192.168.77.109,35972,80,0,380,0,169,,
14781,0,TCP,192.168.77.109,35972,80,0,380,0,169,,
14788,1,TCP,192.168.77.109,36002,80,368,0,0,171,,
14789,0,TCP,192.168.77.109,36002,80,0,0,0,171,,
14790,0,TCP,192.168.77.109,36002,80,0,0,0,171,,
14791,0,TCP,192.168.77.109,36002,80,0,0,0,171,,
14792,0,TCP,192.168.77.109,52058,443,0,39,0,145,,
14793,0,TCP,192.168.77.109,52058,443,0,39,0,145,,
14794,0,TCP,192.168.77.109,52058,443,0,39,0,145,,
14795,0,TCP,151.101.66.137,443,52058,0,0,0,145,,
14796,0,TCP,151.101.66.137,443,52058,0,39,0,145,,
14797,0,TCP,151.101.66.137,443,52058,0,39,0,145,,
14798,0,TCP,192.168.77.109,52058,443,36585,0,0,145,,
14799,0,TCP,192.168.77.109,52058,443,0,0,0,145,,
14800,0,TCP,192.168.77.109,52058,443,0,0,0,145,,
14801,0,TCP,192.168.77.109,36002,80,0,380,0,171,,
14802,0,TCP,192.168.77.109,36002,80,0,380,0,171,,
14809,1,TCP,192.168.77.109,35972,80,368,0,0,169,,
14810,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
14811,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
14812,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
14813,58,TCP,192.168.77.109,33960,443,0,39,0,120,,
14814,0,TCP,192.168.77.109,33960,443,0,39,0,120,,
14815,0,TCP,192.168.77.109,33960,443,0,39,0,120,,
14816,0,TCP,192.168.77.109,35972,80,0,380,0,169,,
14817,0,TCP,192.168.77.109,35972,80,0,380,0,169,,
14824,1,TCP,192.168.77.109,36002,80,368,0,0,171,,
14825,0,TCP,192.168.77.109,36002,80,0,0,0,171,,
14826,0,TCP,192.168.77.109,36002,80,0,0,0,171,,
14827,0,TCP,192.168.77.109,36002,80,0,0,0,171,,
14831,0,TCP,172.64.206.38,443,33960,0,0,0,120,,
14832,0,TCP,172.64.206.38,443,33960,0,39,0,120,,
14833,0,TCP,192.168.77.109,33960,443,29767,0,0,120,,
14834,0,TCP,192.168.77.109,33960,443,0,0,0,120,,
14835,0,TCP,192.168.77.109,33960,443,0,0,0,120,,
14841,0,TCP,192.168.77.109,36002,80,0,380,0,171,,
14842,0,TCP,192.168.77.109,36002,80,0,380,0,171,,
14849,1,TCP,192.168.77.109,35972,80,367,0,0,169,,
14850,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
14851,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
14852,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
14853,0,TCP,192.168.77.109,35972,80,0,380,0,169,,
14854,0,TCP,192.168.77.109,35972,80,0,380,0,169,,
14861,1,TCP,192.168.77.109,36002,80,367,0,0,171,,
14862,0,TCP,192.168.77.109,36002,80,0,0,0,171,,
14863,0,TCP,192.168.77.109,36002,80,0,0,0,171,,
14864,0,TCP,192.168.77.109,36002,80,0,0,0,171,,
14865,0,TCP,192.168.77.109,36002,80,0,380,0,171,,
14866,0,TCP,192.168.77.109,36002,80,0,380,0,171,,
14873,1,TCP,192.168.77.109,35972,80,367,0,0,169,,
14874,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
14875,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
14876,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
14877,0,TCP,192.168.77.109,35972,80,0,380,0,169,,
14878,0,TCP,192.168.77.109,35972,80,0,380,0,169,,
14885,1,TCP,192.168.77.109,36002,80,367,0,0,171,,
14886,0,TCP,192.168.77.109,36002,80,0,0,0,171,,
14887,0,TCP,192.168.77.109,36002,80,0,0,0,171,,
14888,0,TCP,192.168.77.109,36002,80,0,0,0,171,,
14889,10,TCP,192.168.77.109,33652,80,1894,0,0,97,,
14890,0,TCP,192.168.77.109,33652,80,0,0,0,97,,
14891,0,TCP,192.168.77.109,33652,80,0,0,0,97,,
14892,0,TCP,23.53.240.56,80,33652,0,0,0,97,,
14893,10,TCP,192.168.77.109,33648,80,2840,0,0,96,,
14894,0,TCP,192.168.77.109,33648,80,0,0,0,96,,
14895,0,TCP,192.168.77.109,33648,80,0,0,0,96,,
14896,0,TCP,23.53.240.56,80,33648,0,0,0,96,,
14897,0,TCP,192.168.77.109,36002,80,0,380,0,171,,
14898,0,TCP,192.168.77.109,36002,80,0,380,0,171,,
14905,1,TCP,192.168.77.109,35972,80,367,0,0,169,,
14906,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
14907,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
14908,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
14909,0,TCP,192.168.77.109,36002,80,0,0,0,171,,
14910,0,TCP,192.168.77.109,36002,80,0,0,0,171,,
14914,0,TCP,192.168.77.109,35972,80,0,478,0,169,,
14915,0,TCP,192.168.77.109,35972,80,0,478,0,169,,
14922,27,TCP,163.70.143.60,443,51007,70,0,0,6,,
14924,0,TCP,192.168.77.109,34930,80,0,0,0,172,,
14928,0,TCP,192.168.77.109,34930,80,1,0,0,172,456,230
14929,0,TCP,192.168.77.109,34930,80,0,0,0,172,456,231
14930,0,TCP,192.168.77.109,34930,80,0,0,0,172,456,232
14931,0,TCP,192.168.77.109,34930,80,0,0,0,172,456,233
14932,0,TCP,192.168.77.109,34930,80,0,380,0,172,,
14933,0,TCP,192.168.77.109,34930,80,0,380,0,172,,
14934,0,TCP,163.70.143.60,443,51007,0,72,0,6,,
14944,0,TCP,192.168.77.109,36002,80,0,0,0,171,,
14945,0,TCP,192.168.77.109,36002,80,0,0,0,171,,
14946,0,TCP,192.168.77.109,36002,80,0,0,0,171,,
14947,0,TCP,192.168.77.109,36002,80,0,0,0,171,,
14948,0,TCP,192.168.77.109,36002,80,0,0,0,171,,
14949,0,TCP,192.168.77.109,36002,80,0,0,0,171,,
14950,0,TCP,192.168.77.109,36002,80,0,0,0,171,,
14951,0,TCP,192.168.77.109,36002,80,0,0,0,171,,
14971,0,TCP,192.168.77.109,35972,80,1448,0,0,169,,
14973,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
14981,0,TCP,192.168.77.109,35972,80,14480,0,0,169,,
14983,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
14992,0,TCP,192.168.77.109,35972,80,1166,0,0,169,,
14993,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
14994,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
14995,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
14999,0,TCP,192.168.77.109,35972,80,5,0,0,169,,
15000,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
15001,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
15002,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
15003,0,TCP,192.168.77.109,34930,80,0,0,0,172,,
15004,0,TCP,192.168.77.109,34930,80,0,0,0,172,,
15017,0,TCP,192.168.77.109,34930,80,0,0,0,172,,
15018,0,TCP,192.168.77.109,34930,80,0,0,0,172,,
15019,0,TCP,192.168.77.109,34930,80,0,0,0,172,,
15020,0,TCP,192.168.77.109,34930,80,0,0,0,172,,
15021,0,TCP,192.168.77.109,34930,80,0,0,0,172,,
15022,0,TCP,192.168.77.109,34930,80,0,0,0,172,,
15023,0,TCP,192.168.77.109,34930,80,0,0,0,172,,
15024,0,TCP,192.168.77.109,34930,80,0,0,0,172,,
15025,1,TCP,192.168.77.109,35972,80,0,400,0,169,,
15026,0,TCP,192.168.77.109,35972,80,0,400,0,169,,
15030,0,TCP,192.168.77.109,35972,80,540,0,0,169,,
15031,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
15032,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
15033,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
15034,2,TCP,192.168.77.109,33652,80,1894,0,0,97,,
15035,0,TCP,192.168.77.109,33652,80,0,0,0,97,,
15036,0,TCP,192.168.77.109,33652,80,0,0,0,97,,
15037,2,TCP,192.168.77.109,33648,80,2840,0,0,96,,
15038,0,TCP,192.168.77.109,33648,80,0,0,0,96,,
15039,0,TCP,192.168.77.109,33648,80,0,0,0,96,,
15040,0,TCP,23.53.240.56,80,33648,0,0,0,96,,
15041,0,TCP,192.168.77.109,33648,80,2840,0,0,96,,
15042,0,TCP,192.168.77.109,33648,80,0,0,0,96,,
15043,0,TCP,192.168.77.109,33648,80,0,0,0,96,,
15044,0,TCP,23.53.240.56,80,33652,0,0,0,97,,
15045,0,TCP,192.168.77.109,33652,80,1894,0,0,97,,
15046,0,TCP,192.168.77.109,33652,80,0,0,0,97,,
15047,0,TCP,192.168.77.109,33652,80,0,0,0,97,,
15048,0,TCP,192.168.77.109,35972,80,0,400,0,169,,
15049,0,TCP,192.168.77.109,35972,80,0,400,0,169,,
15053,0,TCP,192.168.77.109,35972,80,540,0,0,169,,
15054,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
15055,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
15056,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
15060,30,TCP,104.18.1.181,443,50884,35,0,0,5,,
15061,1,TCP,192.168.77.109,35972,80,0,400,0,169,,
15062,0,TCP,192.168.77.109,35972,80,0,400,0,169,,
15066,0,TCP,192.168.77.109,35972,80,540,0,0,169,,
15067,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
15068,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
15069,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
15070,58,TCP,192.168.77.109,36048,443,0,39,0,131,,
15071,0,TCP,192.168.77.109,36048,443,0,39,0,131,,
15072,0,TCP,192.168.77.109,36048,443,0,39,0,131,,
15073,58,TCP,192.168.77.109,54916,443,0,39,0,130,,
15074,0,TCP,192.168.77.109,54916,443,0,39,0,130,,
15075,0,TCP,34.160.144.191,443,36048,0,39,0,131,,
15076,0,TCP,192.168.77.109,36048,443,4056,0,0,131,,
15077,0,TCP,192.168.77.109,36048,443,0,0,0,131,,
15078,0,TCP,192.168.77.109,36048,443,0,0,0,131,,
15079,0,TCP,34.98.75.36,443,54916,0,39,0,130,,
15080,0,TCP,192.168.77.109,54916,443,2923,0,0,130,,
15081,0,TCP,192.168.77.109,54916,443,0,0,0,130,,
15082,0,TCP,192.168.77.109,54916,443,0,0,0,130,,
15083,0,TCP,192.168.77.109,35972,80,0,400,0,169,,
15084,0,TCP,192.168.77.109,35972,80,0,400,0,169,,
15088,0,TCP,192.168.77.109,35972,80,540,0,0,169,,
15089,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
15090,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
15091,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
15092,146,TCP,192.168.77.109,35418,443,0,28,0,105,,
15093,0,TCP,192.168.77.109,35418,443,0,28,0,105,,
15094,0,TCP,192.168.77.109,35418,443,0,28,0,105,,
15095,29,TCP,192.168.77.109,53740,443,0,39,0,101,,
15096,0,TCP,192.168.77.109,53740,443,0,39,0,101,,
15097,0,TCP,192.168.77.109,53740,443,0,39,0,101,,
15098,30,TCP,192.168.77.109,47682,443,0,46,0,95,,
15099,0,TCP,192.168.77.109,47682,443,0,46,0,95,,
15100,0,TCP,192.168.77.109,47682,443,0,46,0,95,,
15101,16,TCP,192.168.77.109,37058,443,0,39,0,122,,
15102,0,TCP,192.168.77.109,37058,443,0,39,0,122,,
15103,0,TCP,192.168.77.109,37058,443,0,39,0,122,,
15104,30,TCP,192.168.77.109,39752,443,0,39,0,94,,
15105,0,TCP,192.168.77.109,39752,443,0,39,0,94,,
15106,0,TCP,192.168.77.109,39752,443,0,39,0,94,,
15107,29,TCP,192.168.77.109,35408,443,0,39,0,99,,
15108,0,TCP,192.168.77.109,35408,443,0,39,0,99,,
15109,0,TCP,192.168.77.109,35408,443,0,39,0,99,,
15110,28,TCP,192.168.77.109,46772,443,0,39,0,103,,
15111,0,TCP,192.168.77.109,46772,443,0,39,0,103,,
15112,0,TCP,192.168.77.109,46772,443,0,39,0,103,,
15113,1,TCP,192.168.77.109,36048,443,0,39,0,131,,
15114,0,TCP,192.168.77.109,36048,443,0,39,0,131,,
15115,0,TCP,192.168.77.109,36048,443,0,39,0,131,,
15116,12,TCP,192.168.77.109,52058,443,0,39,0,145,,
15117,0,TCP,192.168.77.109,52058,443,0,39,0,145,,
15118,0,TCP,192.168.77.109,52058,443,0,39,0,145,,
15119,10,TCP,192.168.77.109,33960,443,0,39,0,120,,
15120,0,TCP,192.168.77.109,33960,443,0,39,0,120,,
15121,0,TCP,192.168.77.109,33960,443,0,39,0,120,,
15122,1,TCP,192.168.77.109,54916,443,0,39,0,130,,
15123,0,TCP,192.168.77.109,54916,443,0,39,0,130,,
15124,0,TCP,192.168.77.109,54916,443,0,39,0,130,,
15125,0,TCP,192.168.77.109,36048,443,0,24,0,131,,
15126,0,TCP,192.168.77.109,36048,443,0,24,0,131,,
15127,0,TCP,192.168.77.109,36048,443,0,24,0,131,,
15128,0,TCP,192.168.77.109,36048,443,0,0,0,131,,
15129,0,TCP,192.168.77.109,36048,443,0,0,0,131,,
15130,0,TCP,192.168.77.109,36048,443,0,0,0,131,,
15131,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
15132,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
15139,0,TCP,192.168.77.109,37058,443,0,24,0,122,,
15140,0,TCP,192.168.77.109,37058,443,0,24,0,122,,
15141,0,TCP,192.168.77.109,37058,443,0,0,0,122,,
15142,0,TCP,192.168.77.109,37058,443,0,0,0,122,,
15143,0,TCP,192.168.77.109,37058,443,0,0,0,122,,
15144,0,TCP,192.168.77.109,35972,80,1,0,0,169,,
15145,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
15146,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
15147,0,TCP,192.168.77.109,35972,80,0,0,0,169,,
15148,0,TCP,192.168.77.109,46772,443,0,24,0,103,,
15149,0,TCP,192.168.77.109,46772,443,0,24,0,103,,
15150,0,TCP,192.168.77.109,46772,443,0,24,0,103,,
15151,0,TCP,192.168.77.109,46772,443,0,0,0,103,,
15152,0,TCP,192.168.77.109,46772,443,0,0,0,103,,
15153,0,TCP,192.168.77.109,46772,443,0,0,0,103,,
15154,0,TCP,192.168.77.109,53740,443,0,24,0,101,,
15155,0,TCP,192.168.77.109,53740,443,0,24,0,101,,
15156,0,TCP,192.168.77.109,53740,443,0,24,0,101,,
15157,0,TCP,192.168.77.109,53740,443,0,0,0,101,,
15158,0,TCP,192.168.77.109,53740,443,0,0,0,101,,
15159,0,TCP,192.168.77.109,53740,443,0,0,0,101,,
15160,0,TCP,192.168.77.109,33960,443,0,24,0,120,,
15161,0,TCP,192.168.77.109,33960,443,0,24,0,120,,
15162,0,TCP,192.168.77.109,33960,443,0,24,0,120,,
15163,0,TCP,192.168.77.109,33960,443,0,0,0,120,,
15164,0,TCP,192.168.77.109,33960,443,0,0,0,120,,
15165,0,TCP,192.168.77.109,33960,443,0,0,0,120,,
15166,0,TCP,192.168.77.109,35408,443,0,24,0,99,,
15167,0,TCP,192.168.77.109,35408,443,0,24,0,99,,
15168,0,TCP,192.168.77.109,35408,443,0,24,0,99,,
15169,0,TCP,192.168.77.109,35408,443,0,0,0,99,,
15170,0,TCP,192.168.77.109,35408,443,0,0,0,99,,
15171,0,TCP,192.168.77.109,52058,443,0,24,0,145,,
15172,0,TCP,192.168.77.109,52058,443,0,24,0,145,,
15173,0,TCP,192.168.77.109,52058,443,0,24,0,145,,
15174,0,TCP,192.168.77.109,52058,443,0,0,0,145,,
15175,0,TCP,192.168.77.109,52058,443,0,0,0,145,,
