Packet Number,Time(seconds),Time_interval,Layer,src_ip,scr_port,dst_port,ack_no,tcp_length,socket_count,sql,stream
4696,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4697,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4699,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4700,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4702,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4703,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4705,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4706,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4708,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4709,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4711,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4712,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4714,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4715,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4717,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4718,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4720,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4721,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4723,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4724,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4726,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4727,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4729,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4730,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4732,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4733,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4735,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4736,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4738,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4739,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4741,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4742,285,0,TCP,23.201.220.28,443,51293,0,508,21,0,91
4745,285,0,TCP,23.201.220.28,443,51293,153,1440,21,0,91
4746,285,0,TCP,23.201.220.28,443,51293,0,280,21,0,91
4749,285,0,TCP,23.201.220.28,443,51293,152,1440,21,0,91
4750,285,0,TCP,23.201.220.28,443,51293,0,1022,21,0,91
4753,285,0,TCP,23.201.220.28,443,51293,153,1440,21,0,91
4754,285,0,TCP,23.201.220.28,443,51293,0,288,21,0,91
4757,285,0,TCP,23.201.220.28,443,51293,153,1440,21,0,91
4758,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4760,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4761,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4763,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4764,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4766,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4767,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4769,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4770,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4772,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4773,285,0,TCP,23.201.220.28,443,51293,0,566,21,0,91
4775,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4776,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4778,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4779,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4781,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4782,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4784,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4785,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4787,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4788,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4790,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4791,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4793,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4794,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4796,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4797,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4799,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4800,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4802,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4803,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4805,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4806,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4808,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4809,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4811,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4812,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4814,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4815,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4817,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4818,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4820,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4821,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4823,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4824,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4826,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4827,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4829,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4830,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4832,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4833,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4835,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4836,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4838,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4839,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4841,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4842,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4844,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4845,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4847,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4848,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4850,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4851,285,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4853,285,0,TCP,23.201.220.28,443,51293,0,1237,21,0,91
4857,285,0,TCP,23.201.220.28,443,51293,152,1440,21,0,91
4858,285,0,TCP,23.201.220.28,443,51293,0,473,21,0,91
4862,285,0,TCP,23.201.220.28,443,51293,153,1440,21,0,91
4863,285,0,TCP,23.201.220.28,443,51293,0,1207,21,0,91
4868,285,0,TCP,23.201.220.28,443,51293,153,1440,21,0,91
4869,285,0,TCP,23.201.220.28,443,51293,0,489,21,0,91
4874,285,0,TCP,23.201.220.28,443,51293,153,1440,21,0,91
4875,285,0,TCP,23.201.220.28,443,51293,0,1218,21,0,91
4878,285,0,TCP,23.201.220.28,443,51293,153,1440,21,0,91
4879,285,0,TCP,23.201.220.28,443,51293,0,282,21,0,91
4882,286,0,TCP,23.201.220.28,443,51293,153,1440,21,0,91
4883,286,0,TCP,23.201.220.28,443,51293,0,482,21,0,91
4886,286,0,TCP,23.201.220.28,443,51293,153,1440,21,0,91
4887,286,0,TCP,23.201.220.28,443,51293,0,1358,21,0,91
4892,286,0,TCP,23.201.220.28,443,51293,153,1359,21,0,91
4894,286,0,TCP,23.201.220.28,443,51293,153,1440,21,0,91
4895,286,0,TCP,23.201.220.28,443,51293,0,1214,21,0,91
4898,286,0,TCP,23.201.220.28,443,51293,152,1440,21,0,91
4899,286,0,TCP,23.201.220.28,443,51293,0,1360,21,0,91
4903,286,0,TCP,23.201.220.28,443,51293,153,1440,21,0,91
4904,286,0,TCP,23.201.220.28,443,51293,0,1236,21,0,91
4907,286,0,TCP,23.201.220.28,443,51293,152,1440,21,0,91
4908,286,0,TCP,23.201.220.28,443,51293,0,1344,21,0,91
4911,286,0,TCP,23.201.220.28,443,51293,153,1440,21,0,91
4912,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4914,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4915,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4917,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4918,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4920,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4921,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4923,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4924,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4926,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4927,286,0,TCP,23.201.220.28,443,51293,0,566,21,0,91
4929,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4930,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4932,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4933,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4935,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4936,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4938,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4939,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4941,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4942,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4944,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4945,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4947,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4948,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4950,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4951,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4953,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4954,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4956,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4957,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4959,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4960,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4962,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4963,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4965,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4966,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4968,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4969,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4971,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4972,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4974,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4975,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4977,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4978,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4980,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4981,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4983,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4984,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4986,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4987,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4989,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4990,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4992,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4993,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4995,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4996,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4998,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
4999,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
5001,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
5002,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
5004,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
5005,286,0,TCP,23.201.220.28,443,51293,0,1440,21,0,91
5007,286,0,TCP,23.201.220.28,443,51293,0,1179,21,0,91
5009,286,0,TCP,23.201.220.28,443,51293,152,1440,21,0,91
5010,286,0,TCP,23.201.220.28,443,51293,0,1347,21,0,91
5013,286,0,TCP,23.201.220.28,443,51293,153,1440,21,0,91
5014,286,0,TCP,23.201.220.28,443,51293,0,1236,21,0,91
5017,286,0,TCP,23.201.220.28,443,51293,152,1440,21,0,91
5019,286,0,TCP,23.201.220.28,443,51293,0,1348,21,0,91
5021,286,0,TCP,23.201.220.28,443,51293,153,1440,21,0,91
5022,286,0,TCP,23.201.220.28,443,51293,0,1224,21,0,91
5025,286,0,TCP,23.201.220.28,443,51293,152,1440,21,0,91
5026,286,0,TCP,23.201.220.28,443,51293,0,473,21,0,91
5029,287,0,TCP,23.201.220.28,443,51293,153,1440,21,0,91
5030,287,0,TCP,23.201.220.28,443,51293,0,478,21,0,91
5033,287,0,TCP,23.201.220.28,443,51293,153,1440,21,0,91
5034,287,0,TCP,23.201.220.28,443,51293,0,481,21,0,91
5039,287,0,TCP,23.201.220.28,443,51293,152,1440,21,0,91
5040,287,0,TCP,23.201.220.28,443,51293,0,1349,21,0,91
5043,287,0,TCP,23.201.220.28,443,51293,153,1440,21,0,91
5044,287,0,TCP,23.201.220.28,443,51293,0,1206,21,0,91
5047,287,0,TCP,23.201.220.28,443,51293,152,1440,21,0,91
5048,287,0,TCP,23.201.220.28,443,51293,0,1027,21,0,91
5051,287,0,TCP,23.201.220.28,443,51293,153,1440,21,0,91
5052,287,0,TCP,23.201.220.28,443,51293,0,1215,21,0,91
5055,287,0,TCP,23.201.220.28,443,51293,153,1337,21,0,91
5057,287,0,TCP,23.201.220.28,443,51293,152,1440,21,0,91
5058,287,0,TCP,23.201.220.28,443,51293,0,643,21,0,91
5061,287,0,TCP,23.201.220.28,443,51293,152,1440,21,0,91
5062,287,0,TCP,23.201.220.28,443,51293,0,641,21,0,91
5065,287,0,TCP,23.201.220.28,443,51293,153,1440,21,0,91
5066,287,0,TCP,23.201.220.28,443,51293,0,478,21,0,91
5069,287,0,TCP,23.201.220.28,443,51293,153,1440,21,0,91
5070,287,0,TCP,23.201.220.28,443,51293,0,1354,21,0,91
5074,287,0,TCP,23.201.220.28,443,51293,152,1440,21,0,91
5075,287,0,TCP,23.201.220.28,443,51293,0,1347,21,0,91
5079,288,0,TCP,23.201.220.28,443,51293,153,1440,21,0,91
5080,288,0,TCP,23.201.220.28,443,51293,0,1228,21,0,91
5134,297,0,TCP,23.109.170.137,443,51294,663,0,21,0,92
5135,297,0,TCP,23.109.170.137,443,51294,0,1440,21,0,92
5136,297,0,TCP,23.109.170.137,443,51294,0,1440,21,0,92
5140,297,0,TCP,23.109.170.137,443,51294,0,1176,21,0,92
5148,298,0,TCP,23.109.170.137,443,51294,342,282,21,0,92
5158,298,0,TCP,23.109.170.137,443,51294,517,1440,21,0,92
5159,298,0,TCP,23.109.170.137,443,51294,0,213,21,0,92
5401,308,10,TCP,23.109.170.137,443,51294,0,0,21,0,92
6814,319,10,TCP,23.109.170.137,443,51294,53,0,21,0,92
6815,319,0,TCP,23.109.170.137,443,51294,1,0,21,0,92
5239,303,0,TCP,23.215.215.106,443,51295,682,0,21,0,93
5240,303,0,TCP,23.215.215.106,443,51295,0,1440,21,0,93
5241,303,0,TCP,23.215.215.106,443,51295,0,1440,21,0,93
5245,303,0,TCP,23.215.215.106,443,51295,0,1216,21,0,93
5249,303,0,TCP,23.215.215.106,443,51295,0,997,21,0,93
5255,304,0,TCP,23.215.215.106,443,51295,80,0,21,0,93
5256,304,0,TCP,23.215.215.106,443,51295,647,0,21,0,93
5257,304,0,TCP,23.215.215.106,443,51295,0,303,21,0,93
5258,304,0,TCP,23.215.215.106,443,51295,0,303,21,0,93
5262,304,0,TCP,23.215.215.106,443,51295,0,1440,21,0,93
5263,304,0,TCP,23.215.215.106,443,51295,0,1440,21,0,93
5267,304,0,TCP,23.215.215.106,443,51295,0,1440,21,0,93
5268,304,0,TCP,23.215.215.106,443,51295,0,1440,21,0,93
5272,304,0,TCP,23.215.215.106,443,51295,0,1440,21,0,93
5273,304,0,TCP,23.215.215.106,443,51295,0,1440,21,0,93
5277,304,0,TCP,23.215.215.106,443,51295,0,1440,21,0,93
5278,304,0,TCP,23.215.215.106,443,51295,0,1440,21,0,93
5282,304,0,TCP,23.215.215.106,443,51295,0,1440,21,0,93
5283,304,0,TCP,23.215.215.106,443,51295,0,1440,21,0,93
5287,304,0,TCP,23.215.215.106,443,51295,0,1440,21,0,93
5288,304,0,TCP,23.215.215.106,443,51295,0,1440,21,0,93
5292,304,0,TCP,23.215.215.106,443,51295,0,1440,21,0,93
5293,304,0,TCP,23.215.215.106,443,51295,0,1440,21,0,93
5297,304,0,TCP,23.215.215.106,443,51295,0,1440,21,0,93
5298,304,0,TCP,23.215.215.106,443,51295,0,1440,21,0,93
5302,304,0,TCP,23.215.215.106,443,51295,0,1440,21,0,93
5303,304,0,TCP,23.215.215.106,443,51295,0,1440,21,0,93
5307,304,0,TCP,23.215.215.106,443,51295,0,1440,21,0,93
5308,304,0,TCP,23.215.215.106,443,51295,0,1440,21,0,93
5312,304,0,TCP,23.215.215.106,443,51295,0,1440,21,0,93
5313,304,0,TCP,23.215.215.106,443,51295,0,1440,21,0,93
5317,304,0,TCP,23.215.215.106,443,51295,0,1440,21,0,93
5318,304,0,TCP,23.215.215.106,443,51295,0,1440,21,0,93
5322,304,0,TCP,23.215.215.106,443,51295,0,1440,21,0,93
5323,304,0,TCP,23.215.215.106,443,51295,0,1440,21,0,93
5327,304,0,TCP,23.215.215.106,443,51295,0,1440,21,0,93
5328,304,0,TCP,23.215.215.106,443,51295,0,1440,21,0,93
5332,304,0,TCP,23.215.215.106,443,51295,0,1440,21,0,93
5333,304,0,TCP,23.215.215.106,443,51295,0,1440,21,0,93
5337,304,0,TCP,23.215.215.106,443,51295,0,1440,21,0,93
5338,304,0,TCP,23.215.215.106,443,51295,0,1440,21,0,93
5342,304,0,TCP,23.215.215.106,443,51295,0,1440,21,0,93
5343,304,0,TCP,23.215.215.106,443,51295,0,1440,21,0,93
5347,304,0,TCP,23.215.215.106,443,51295,0,1440,21,0,93
5348,304,0,TCP,23.215.215.106,443,51295,0,1440,21,0,93
5352,304,0,TCP,23.215.215.106,443,51295,0,1440,21,0,93
5353,304,0,TCP,23.215.215.106,443,51295,0,1440,21,0,93
5357,304,0,TCP,23.215.215.106,443,51295,0,1440,21,0,93
5358,304,0,TCP,23.215.215.106,443,51295,0,1440,21,0,93
5362,304,0,TCP,23.215.215.106,443,51295,0,1440,21,0,93
5363,304,0,TCP,23.215.215.106,443,51295,0,1440,21,0,93
5367,304,0,TCP,23.215.215.106,443,51295,0,1440,21,0,93
5368,304,0,TCP,23.215.215.106,443,51295,0,1440,21,0,93
5372,304,0,TCP,23.215.215.106,443,51295,0,10,21,0,93
5670,314,10,TCP,23.215.215.106,443,51295,0,0,21,0,93
6934,324,10,TCP,23.215.215.106,443,51295,0,0,21,0,93
9087,334,10,TCP,23.215.215.106,443,51295,0,0,21,0,93
9490,344,10,TCP,23.215.215.106,443,51295,0,0,21,0,93
10462,354,10,TCP,23.215.215.106,443,51295,0,0,21,0,93
11092,364,10,TCP,23.215.215.106,443,51295,0,0,21,0,93
11395,374,10,TCP,23.215.215.106,443,51295,0,0,21,0,93
11686,384,10,TCP,23.215.215.106,443,51295,0,0,21,0,93
12248,394,10,TCP,23.215.215.106,443,51295,0,0,21,0,93
12971,405,10,TCP,23.215.215.106,443,51295,0,0,21,0,93
13464,415,10,TCP,23.215.215.106,443,51295,0,0,21,0,93
13563,420,5,TCP,23.215.215.106,443,51295,24,0,21,0,93
13564,420,0,TCP,23.215.215.106,443,51295,0,24,21,0,93
13568,420,0,TCP,23.215.215.106,443,51295,0,0,21,0,93
13569,420,0,TCP,23.215.215.106,443,51295,1,0,21,0,93
5542,313,0,TCP,192.168.77.109,39752,443,0,0,21,0,94
5543,313,0,TCP,192.168.77.109,39752,443,0,0,21,0,94
5544,313,0,TCP,34.117.237.239,443,39752,1,0,21,0,94
5545,313,0,TCP,192.168.77.109,39752,443,0,0,22,0,94
5546,313,0,TCP,192.168.77.109,39752,443,0,0,23,0,94
5547,313,0,TCP,192.168.77.109,39752,443,0,0,24,0,94
5548,313,0,TCP,192.168.77.109,39752,443,0,517,24,0,94
5549,313,0,TCP,192.168.77.109,39752,443,0,517,24,0,94
5550,313,0,TCP,192.168.77.109,39752,443,0,517,24,0,94
5551,313,0,TCP,34.117.237.239,443,39752,517,0,24,0,94
5552,313,0,TCP,34.117.237.239,443,39752,0,1400,24,0,94
5553,313,0,TCP,34.117.237.239,443,39752,0,1400,24,0,94
5554,313,0,TCP,34.117.237.239,443,39752,0,1400,24,0,94
5555,313,0,TCP,34.117.237.239,443,39752,0,315,24,0,94
5556,313,0,TCP,192.168.77.109,39752,443,2283,0,24,0,94
5557,313,0,TCP,192.168.77.109,39752,443,0,0,24,0,94
5558,313,0,TCP,192.168.77.109,39752,443,0,0,24,0,94
5559,313,0,TCP,192.168.77.109,39752,443,1715,0,24,0,94
5560,313,0,TCP,192.168.77.109,39752,443,0,0,24,0,94
5561,313,0,TCP,192.168.77.109,39752,443,0,0,24,0,94
5651,314,0,TCP,192.168.77.109,39752,443,0,64,24,0,94
5652,314,0,TCP,192.168.77.109,39752,443,0,64,24,0,94
5653,314,0,TCP,192.168.77.109,39752,443,0,64,24,0,94
5654,314,0,TCP,192.168.77.109,39752,443,0,170,24,0,94
5655,314,0,TCP,192.168.77.109,39752,443,0,170,24,0,94
5656,314,0,TCP,192.168.77.109,39752,443,0,170,24,0,94
5657,314,0,TCP,192.168.77.109,39752,443,0,234,24,0,94
5658,314,0,TCP,192.168.77.109,39752,443,0,234,24,0,94
5659,314,0,TCP,192.168.77.109,39752,443,0,234,24,0,94
5660,314,0,TCP,34.117.237.239,443,39752,0,586,24,0,94
5661,314,0,TCP,34.117.237.239,443,39752,0,31,24,0,94
5662,314,0,TCP,192.168.77.109,39752,443,4116,0,24,0,94
5663,314,0,TCP,192.168.77.109,39752,443,0,0,24,0,94
5664,314,0,TCP,192.168.77.109,39752,443,0,0,24,0,94
5665,314,0,TCP,192.168.77.109,39752,443,31,0,24,0,94
5666,314,0,TCP,192.168.77.109,39752,443,0,0,24,0,94
5667,314,0,TCP,192.168.77.109,39752,443,0,31,24,0,94
5668,314,0,TCP,192.168.77.109,39752,443,0,31,24,0,94
5669,314,0,TCP,192.168.77.109,39752,443,0,31,24,0,94
5685,314,0,TCP,34.117.237.239,443,39752,0,0,24,0,94
5783,314,0,TCP,34.117.237.239,443,39752,0,286,24,0,94
5784,314,0,TCP,34.117.237.239,443,39752,0,1087,24,0,94
5785,314,0,TCP,34.117.237.239,443,39752,0,39,24,0,94
5786,314,0,TCP,192.168.77.109,39752,443,5528,0,24,0,94
5787,314,0,TCP,192.168.77.109,39752,443,0,0,24,0,94
5788,314,0,TCP,192.168.77.109,39752,443,0,0,24,0,94
5789,314,0,TCP,192.168.77.109,39752,443,0,39,24,0,94
5790,314,0,TCP,192.168.77.109,39752,443,0,39,24,0,94
5791,314,0,TCP,192.168.77.109,39752,443,0,39,24,0,94
5814,314,0,TCP,34.117.237.239,443,39752,0,0,24,0,94
11307,372,58,TCP,192.168.77.109,39752,443,5489,39,24,0,94
11308,372,0,TCP,192.168.77.109,39752,443,0,39,24,0,94
11309,372,0,TCP,192.168.77.109,39752,443,0,39,24,0,94
11321,372,0,TCP,34.117.237.239,443,39752,0,0,24,0,94
11322,372,0,TCP,34.117.237.239,443,39752,0,39,24,0,94
11326,372,0,TCP,192.168.77.109,39752,443,5489,0,24,0,94
11327,372,0,TCP,192.168.77.109,39752,443,0,0,24,0,94
11328,372,0,TCP,192.168.77.109,39752,443,0,0,24,0,94
14046,431,58,TCP,192.168.77.109,39752,443,0,39,24,0,94
14047,431,0,TCP,192.168.77.109,39752,443,0,39,24,0,94
14048,431,0,TCP,192.168.77.109,39752,443,0,39,24,0,94
14056,431,0,TCP,34.117.237.239,443,39752,0,39,24,0,94
14057,431,0,TCP,192.168.77.109,39752,443,5489,0,24,0,94
14058,431,0,TCP,192.168.77.109,39752,443,0,0,24,0,94
14059,431,0,TCP,192.168.77.109,39752,443,0,0,24,0,94
15104,461,30,TCP,192.168.77.109,39752,443,0,39,24,0,94
15105,461,0,TCP,192.168.77.109,39752,443,0,39,24,0,94
15106,461,0,TCP,192.168.77.109,39752,443,0,39,24,0,94
15189,461,0,TCP,192.168.77.109,39752,443,0,24,24,0,94
15190,461,0,TCP,192.168.77.109,39752,443,0,24,24,0,94
15191,461,0,TCP,192.168.77.109,39752,443,0,24,24,0,94
15192,461,0,TCP,192.168.77.109,39752,443,0,0,24,0,94
15193,461,0,TCP,192.168.77.109,39752,443,0,0,24,0,94
15194,461,0,TCP,192.168.77.109,39752,443,0,0,24,0,94
15261,461,0,TCP,34.117.237.239,443,39752,0,0,24,0,94
15262,461,0,TCP,34.117.237.239,443,39752,24,0,24,0,94
15263,461,0,TCP,34.117.237.239,443,39752,1,0,24,0,94
15266,461,0,TCP,192.168.77.109,39752,443,5426,0,24,0,94
15267,461,0,TCP,192.168.77.109,39752,443,0,0,24,0,94
15268,461,0,TCP,192.168.77.109,39752,443,0,0,24,0,94
5579,313,0,TCP,192.168.77.109,47682,443,0,0,24,0,95
5580,313,0,TCP,192.168.77.109,47682,443,0,0,24,0,95
5581,313,0,TCP,34.160.144.191,443,47682,1,0,24,0,95
5582,313,0,TCP,192.168.77.109,47682,443,0,0,25,0,95
5583,313,0,TCP,192.168.77.109,47682,443,0,0,26,0,95
5584,313,0,TCP,192.168.77.109,47682,443,0,0,27,0,95
5585,313,0,TCP,192.168.77.109,47682,443,0,216,27,0,95
5586,313,0,TCP,192.168.77.109,47682,443,0,216,27,0,95
5587,313,0,TCP,192.168.77.109,47682,443,0,216,27,0,95
5593,313,0,TCP,34.160.144.191,443,47682,216,0,27,0,95
5594,313,0,TCP,34.160.144.191,443,47682,0,1400,27,0,95
5595,313,0,TCP,192.168.77.109,47682,443,1184,0,27,0,95
5596,313,0,TCP,192.168.77.109,47682,443,0,0,27,0,95
5597,313,0,TCP,192.168.77.109,47682,443,0,0,27,0,95
5598,313,0,TCP,34.160.144.191,443,47682,0,1400,27,0,95
5599,313,0,TCP,192.168.77.109,47682,443,2584,0,27,0,95
