Packet Number,Time_interval,Layer,src_ip,scr_port,dst_port,ack_no,tcp_length,window_size,sql,stream
1499,0,TCP,192.168.136.132,55210,80,1,0,64256,0,214
1501,0,TCP,192.168.136.132,55210,80,0,20,64256,0,214
1505,0,TCP,192.168.136.132,55210,80,0,168,64256,0,214
2878,0,TCP,192.168.136.132,55210,80,0,11,64256,0,214
3596,15,TCP,192.168.136.132,55210,80,0,11,64256,0,214
4907,15,TCP,192.168.136.132,55210,80,0,11,64256,0,214
5409,12,TCP,192.168.136.132,55210,80,482,0,64128,0,214
5649,0,TCP,192.168.136.132,55210,80,1,0,64128,0,214
5890,2,TCP,192.168.136.132,55210,80,0,10,64128,0,214
1510,0,TCP,192.168.136.131,80,55220,20,0,65152,0,215
1514,0,TCP,192.168.136.131,80,55220,168,0,65024,0,215
2895,0,TCP,192.168.136.131,80,55220,11,0,65024,0,215
3599,15,TCP,192.168.136.131,80,55220,11,0,65024,0,215
4916,15,TCP,192.168.136.131,80,55220,10,0,65024,0,215
5453,12,TCP,192.168.136.131,80,55220,0,482,65024,0,215
5455,0,TCP,192.168.136.131,80,55220,0,0,65024,0,215
5893,2,TCP,192.168.136.131,80,55220,0,0,0,0,215
1506,0,TCP,192.168.136.132,55220,80,1,0,64256,0,215
1508,0,TCP,192.168.136.132,55220,80,0,20,64256,0,215
1512,0,TCP,192.168.136.132,55220,80,0,168,64256,0,215
2887,0,TCP,192.168.136.132,55220,80,0,11,64256,0,215
3597,15,TCP,192.168.136.132,55220,80,0,11,64256,0,215
4908,15,TCP,192.168.136.132,55220,80,0,10,64256,0,215
5465,12,TCP,192.168.136.132,55220,80,482,0,64128,0,215
5629,0,TCP,192.168.136.132,55220,80,1,0,64128,0,215
5892,2,TCP,192.168.136.132,55220,80,0,11,64128,0,215
1517,0,TCP,192.168.136.131,80,55224,20,0,65152,0,216
1521,0,TCP,192.168.136.131,80,55224,168,0,65024,0,216
2896,0,TCP,192.168.136.131,80,55224,11,0,65024,0,216
3601,15,TCP,192.168.136.131,80,55224,11,0,65024,0,216
4917,15,TCP,192.168.136.131,80,55224,11,0,65024,0,216
5378,12,TCP,192.168.136.131,80,55224,0,482,65024,0,216
5380,0,TCP,192.168.136.131,80,55224,0,0,65024,0,216
5895,2,TCP,192.168.136.131,80,55224,0,0,0,0,216
1513,0,TCP,192.168.136.132,55224,80,1,0,64256,0,216
1515,0,TCP,192.168.136.132,55224,80,0,20,64256,0,216
1519,0,TCP,192.168.136.132,55224,80,0,168,64256,0,216
2888,0,TCP,192.168.136.132,55224,80,0,11,64256,0,216
3600,15,TCP,192.168.136.132,55224,80,0,11,64256,0,216
4909,15,TCP,192.168.136.132,55224,80,0,11,64256,0,216
5396,12,TCP,192.168.136.132,55224,80,482,0,64128,0,216
5655,0,TCP,192.168.136.132,55224,80,1,0,64128,0,216
5894,2,TCP,192.168.136.132,55224,80,0,11,64128,0,216
1524,0,TCP,192.168.136.131,80,55228,21,0,65152,0,217
1528,0,TCP,192.168.136.131,80,55228,168,0,65024,0,217
2897,0,TCP,192.168.136.131,80,55228,11,0,65024,0,217
3603,15,TCP,192.168.136.131,80,55228,11,0,65024,0,217
4918,15,TCP,192.168.136.131,80,55228,10,0,65024,0,217
5372,12,TCP,192.168.136.131,80,55228,0,482,65024,0,217
5374,0,TCP,192.168.136.131,80,55228,0,0,65024,0,217
5897,2,TCP,192.168.136.131,80,55228,0,0,0,0,217
1520,0,TCP,192.168.136.132,55228,80,1,0,64256,0,217
1522,0,TCP,192.168.136.132,55228,80,0,21,64256,0,217
1526,0,TCP,192.168.136.132,55228,80,0,168,64256,0,217
2889,0,TCP,192.168.136.132,55228,80,0,11,64256,0,217
3602,15,TCP,192.168.136.132,55228,80,0,11,64256,0,217
4910,15,TCP,192.168.136.132,55228,80,0,10,64256,0,217
5389,12,TCP,192.168.136.132,55228,80,482,0,64128,0,217
5657,0,TCP,192.168.136.132,55228,80,1,0,64128,0,217
5896,2,TCP,192.168.136.132,55228,80,0,11,64128,0,217
1531,0,TCP,192.168.136.131,80,55236,20,0,65152,0,218
1535,0,TCP,192.168.136.131,80,55236,168,0,65024,0,218
2898,0,TCP,192.168.136.131,80,55236,11,0,65024,0,218
3605,15,TCP,192.168.136.131,80,55236,11,0,65024,0,218
4919,15,TCP,192.168.136.131,80,55236,10,0,65024,0,218
5442,12,TCP,192.168.136.131,80,55236,0,482,65024,0,218
5443,0,TCP,192.168.136.131,80,55236,0,0,65024,0,218
5899,2,TCP,192.168.136.131,80,55236,0,0,0,0,218
1527,0,TCP,192.168.136.132,55236,80,1,0,64256,0,218
1529,0,TCP,192.168.136.132,55236,80,0,20,64256,0,218
1533,0,TCP,192.168.136.132,55236,80,0,168,64256,0,218
2890,0,TCP,192.168.136.132,55236,80,0,11,64256,0,218
3604,15,TCP,192.168.136.132,55236,80,0,11,64256,0,218
4911,15,TCP,192.168.136.132,55236,80,0,10,64256,0,218
5461,12,TCP,192.168.136.132,55236,80,482,0,64128,0,218
5633,0,TCP,192.168.136.132,55236,80,1,0,64128,0,218
5898,2,TCP,192.168.136.132,55236,80,0,11,64128,0,218
1538,0,TCP,192.168.136.131,80,55244,21,0,65152,0,219
1542,0,TCP,192.168.136.131,80,55244,168,0,65024,0,219
2899,0,TCP,192.168.136.131,80,55244,11,0,65024,0,219
3607,15,TCP,192.168.136.131,80,55244,11,0,65024,0,219
4928,15,TCP,192.168.136.131,80,55244,11,0,65024,0,219
5400,12,TCP,192.168.136.131,80,55244,0,482,65024,0,219
5403,0,TCP,192.168.136.131,80,55244,0,0,65024,0,219
5901,2,TCP,192.168.136.131,80,55244,0,0,0,0,219
1534,0,TCP,192.168.136.132,55244,80,1,0,64256,0,219
1536,0,TCP,192.168.136.132,55244,80,0,21,64256,0,219
1540,0,TCP,192.168.136.132,55244,80,0,168,64256,0,219
2891,0,TCP,192.168.136.132,55244,80,0,11,64256,0,219
3606,15,TCP,192.168.136.132,55244,80,0,11,64256,0,219
4920,15,TCP,192.168.136.132,55244,80,0,11,64256,0,219
5418,12,TCP,192.168.136.132,55244,80,482,0,64128,0,219
5647,0,TCP,192.168.136.132,55244,80,1,0,64128,0,219
5900,2,TCP,192.168.136.132,55244,80,0,10,64128,0,219
1545,0,TCP,192.168.136.131,80,55256,20,0,65152,0,220
1549,0,TCP,192.168.136.131,80,55256,168,0,65024,0,220
2900,0,TCP,192.168.136.131,80,55256,11,0,65024,0,220
3609,15,TCP,192.168.136.131,80,55256,11,0,65024,0,220
4929,15,TCP,192.168.136.131,80,55256,10,0,65024,0,220
5447,12,TCP,192.168.136.131,80,55256,0,482,65024,0,220
5449,0,TCP,192.168.136.131,80,55256,0,0,65024,0,220
5903,2,TCP,192.168.136.131,80,55256,0,0,0,0,220
1541,0,TCP,192.168.136.132,55256,80,1,0,64256,0,220
1543,0,TCP,192.168.136.132,55256,80,0,20,64256,0,220
1547,0,TCP,192.168.136.132,55256,80,0,168,64256,0,220
2892,0,TCP,192.168.136.132,55256,80,0,11,64256,0,220
3608,15,TCP,192.168.136.132,55256,80,0,11,64256,0,220
4921,15,TCP,192.168.136.132,55256,80,0,10,64256,0,220
5463,12,TCP,192.168.136.132,55256,80,482,0,64128,0,220
5631,0,TCP,192.168.136.132,55256,80,1,0,64128,0,220
5902,2,TCP,192.168.136.132,55256,80,0,11,64128,0,220
1552,0,TCP,192.168.136.131,80,55264,19,0,65152,0,221
1556,0,TCP,192.168.136.131,80,55264,168,0,65024,0,221
2901,0,TCP,192.168.136.131,80,55264,11,0,65024,0,221
3611,15,TCP,192.168.136.131,80,55264,11,0,65024,0,221
4930,15,TCP,192.168.136.131,80,55264,11,0,65024,0,221
5417,12,TCP,192.168.136.131,80,55264,0,482,65024,0,221
5422,0,TCP,192.168.136.131,80,55264,0,0,65024,0,221
5905,2,TCP,192.168.136.131,80,55264,0,0,0,0,221
1548,0,TCP,192.168.136.132,55264,80,1,0,64256,0,221
1550,0,TCP,192.168.136.132,55264,80,0,19,64256,0,221
1554,0,TCP,192.168.136.132,55264,80,0,168,64256,0,221
2893,0,TCP,192.168.136.132,55264,80,0,11,64256,0,221
3610,15,TCP,192.168.136.132,55264,80,0,11,64256,0,221
4922,15,TCP,192.168.136.132,55264,80,0,11,64256,0,221
5439,12,TCP,192.168.136.132,55264,80,482,0,64128,0,221
5641,0,TCP,192.168.136.132,55264,80,1,0,64128,0,221
5904,2,TCP,192.168.136.132,55264,80,0,11,64128,0,221
1559,0,TCP,192.168.136.131,80,55274,20,0,65152,0,222
1563,0,TCP,192.168.136.131,80,55274,168,0,65024,0,222
2902,0,TCP,192.168.136.131,80,55274,11,0,65024,0,222
3614,15,TCP,192.168.136.131,80,55274,10,0,65024,0,222
4931,15,TCP,192.168.136.131,80,55274,11,0,65024,0,222
5435,12,TCP,192.168.136.131,80,55274,0,482,65024,0,222
5436,0,TCP,192.168.136.131,80,55274,0,0,65024,0,222
5907,2,TCP,192.168.136.131,80,55274,0,0,0,0,222
1555,0,TCP,192.168.136.132,55274,80,1,0,64256,0,222
1557,0,TCP,192.168.136.132,55274,80,0,20,64256,0,222
1561,0,TCP,192.168.136.132,55274,80,0,168,64256,0,222
2894,0,TCP,192.168.136.132,55274,80,0,11,64256,0,222
3612,15,TCP,192.168.136.132,55274,80,0,10,64256,0,222
4923,15,TCP,192.168.136.132,55274,80,0,11,64256,0,222
5456,12,TCP,192.168.136.132,55274,80,482,0,64128,0,222
5636,0,TCP,192.168.136.132,55274,80,1,0,64128,0,222
5906,2,TCP,192.168.136.132,55274,80,0,10,64128,0,222
1566,0,TCP,192.168.136.131,80,55288,21,0,65152,0,223
1570,0,TCP,192.168.136.131,80,55288,168,0,65024,0,223
2911,0,TCP,192.168.136.131,80,55288,9,0,65024,0,223
3615,15,TCP,192.168.136.131,80,55288,11,0,65024,0,223
4932,15,TCP,192.168.136.131,80,55288,11,0,65024,0,223
5343,12,TCP,192.168.136.131,80,55288,0,482,65024,0,223
5344,0,TCP,192.168.136.131,80,55288,0,0,65024,0,223
5909,2,TCP,192.168.136.131,80,55288,0,0,0,0,223
1562,0,TCP,192.168.136.132,55288,80,1,0,64256,0,223
1564,0,TCP,192.168.136.132,55288,80,0,21,64256,0,223
1568,0,TCP,192.168.136.132,55288,80,0,168,64256,0,223
2903,0,TCP,192.168.136.132,55288,80,0,9,64256,0,223
3613,15,TCP,192.168.136.132,55288,80,0,11,64256,0,223
4924,15,TCP,192.168.136.132,55288,80,0,11,64256,0,223
5350,12,TCP,192.168.136.132,55288,80,482,0,64128,0,223
5667,0,TCP,192.168.136.132,55288,80,1,0,64128,0,223
5908,2,TCP,192.168.136.132,55288,80,0,9,64128,0,223
1573,0,TCP,192.168.136.131,80,55292,21,0,65152,0,224
1577,0,TCP,192.168.136.131,80,55292,168,0,65024,0,224
2912,0,TCP,192.168.136.131,80,55292,11,0,65024,0,224
3617,15,TCP,192.168.136.131,80,55292,10,0,65024,0,224
4933,15,TCP,192.168.136.131,80,55292,11,0,65024,0,224
5351,12,TCP,192.168.136.131,80,55292,0,482,65024,0,224
5353,0,TCP,192.168.136.131,80,55292,0,0,65024,0,224
5911,2,TCP,192.168.136.131,80,55292,0,0,0,0,224
1569,0,TCP,192.168.136.132,55292,80,1,0,64256,0,224
1571,0,TCP,192.168.136.132,55292,80,0,21,64256,0,224
1575,0,TCP,192.168.136.132,55292,80,0,168,64256,0,224
2904,0,TCP,192.168.136.132,55292,80,0,11,64256,0,224
3616,15,TCP,192.168.136.132,55292,80,0,10,64256,0,224
4925,15,TCP,192.168.136.132,55292,80,0,11,64256,0,224
5361,12,TCP,192.168.136.132,55292,80,482,0,64128,0,224
5664,0,TCP,192.168.136.132,55292,80,1,0,64128,0,224
5910,2,TCP,192.168.136.132,55292,80,0,10,64128,0,224
1580,0,TCP,192.168.136.131,80,55294,20,0,65152,0,225
1584,0,TCP,192.168.136.131,80,55294,168,0,65024,0,225
2913,0,TCP,192.168.136.131,80,55294,11,0,65024,0,225
3619,15,TCP,192.168.136.131,80,55294,11,0,65024,0,225
4934,15,TCP,192.168.136.131,80,55294,11,0,65024,0,225
5379,12,TCP,192.168.136.131,80,55294,0,482,65024,0,225
5381,0,TCP,192.168.136.131,80,55294,0,0,65024,0,225
5913,2,TCP,192.168.136.131,80,55294,0,0,0,0,225
1576,0,TCP,192.168.136.132,55294,80,1,0,64256,0,225
1578,0,TCP,192.168.136.132,55294,80,0,20,64256,0,225
1582,0,TCP,192.168.136.132,55294,80,0,168,64256,0,225
2905,0,TCP,192.168.136.132,55294,80,0,11,64256,0,225
3618,15,TCP,192.168.136.132,55294,80,0,11,64256,0,225
4926,15,TCP,192.168.136.132,55294,80,0,11,64256,0,225
5397,12,TCP,192.168.136.132,55294,80,482,0,64128,0,225
5654,0,TCP,192.168.136.132,55294,80,1,0,64128,0,225
5912,2,TCP,192.168.136.132,55294,80,0,11,64128,0,225
1587,0,TCP,192.168.136.131,80,55302,21,0,65152,0,226
1591,0,TCP,192.168.136.131,80,55302,168,0,65024,0,226
2914,0,TCP,192.168.136.131,80,55302,10,0,65024,0,226
3621,15,TCP,192.168.136.131,80,55302,11,0,65024,0,226
4935,15,TCP,192.168.136.131,80,55302,11,0,65024,0,226
5356,12,TCP,192.168.136.131,80,55302,0,482,65024,0,226
5359,0,TCP,192.168.136.131,80,55302,0,0,65024,0,226
5916,2,TCP,192.168.136.131,80,55302,0,0,0,0,226
1583,0,TCP,192.168.136.132,55302,80,1,0,64256,0,226
1585,0,TCP,192.168.136.132,55302,80,0,21,64256,0,226
1589,0,TCP,192.168.136.132,55302,80,0,168,64256,0,226
2906,0,TCP,192.168.136.132,55302,80,0,10,64256,0,226
3620,15,TCP,192.168.136.132,55302,80,0,11,64256,0,226
4927,15,TCP,192.168.136.132,55302,80,0,11,64256,0,226
5368,12,TCP,192.168.136.132,55302,80,482,0,64128,0,226
5662,0,TCP,192.168.136.132,55302,80,1,0,64128,0,226
5914,2,TCP,192.168.136.132,55302,80,0,11,64128,0,226
1594,0,TCP,192.168.136.131,80,55316,20,0,65152,0,227
1598,0,TCP,192.168.136.131,80,55316,168,0,65024,0,227
2915,0,TCP,192.168.136.131,80,55316,11,0,65024,0,227
3623,15,TCP,192.168.136.131,80,55316,10,0,65024,0,227
4944,15,TCP,192.168.136.131,80,55316,11,0,65024,0,227
5358,12,TCP,192.168.136.131,80,55316,0,482,65024,0,227
5360,0,TCP,192.168.136.131,80,55316,0,0,65024,0,227
5917,2,TCP,192.168.136.131,80,55316,0,0,0,0,227
1590,0,TCP,192.168.136.132,55316,80,1,0,64256,0,227
1592,0,TCP,192.168.136.132,55316,80,0,20,64256,0,227
1596,0,TCP,192.168.136.132,55316,80,0,168,64256,0,227
2907,0,TCP,192.168.136.132,55316,80,0,11,64256,0,227
3622,15,TCP,192.168.136.132,55316,80,0,10,64256,0,227
4936,15,TCP,192.168.136.132,55316,80,0,11,64256,0,227
5371,12,TCP,192.168.136.132,55316,80,482,0,64128,0,227
5661,0,TCP,192.168.136.132,55316,80,1,0,64128,0,227
5915,2,TCP,192.168.136.132,55316,80,0,10,64128,0,227
1601,0,TCP,192.168.136.131,80,55326,21,0,65152,0,228
1605,0,TCP,192.168.136.131,80,55326,168,0,65024,0,228
2916,0,TCP,192.168.136.131,80,55326,11,0,65024,0,228
3625,15,TCP,192.168.136.131,80,55326,11,0,65024,0,228
4945,15,TCP,192.168.136.131,80,55326,11,0,65024,0,228
5474,12,TCP,192.168.136.131,80,55326,0,482,65024,0,228
5475,0,TCP,192.168.136.131,80,55326,0,0,65024,0,228
5920,2,TCP,192.168.136.131,80,55326,0,0,0,0,228
1597,0,TCP,192.168.136.132,55326,80,1,0,64256,0,228
1599,0,TCP,192.168.136.132,55326,80,0,21,64256,0,228
1603,0,TCP,192.168.136.132,55326,80,0,168,64256,0,228
2908,0,TCP,192.168.136.132,55326,80,0,11,64256,0,228
3624,15,TCP,192.168.136.132,55326,80,0,11,64256,0,228
4937,15,TCP,192.168.136.132,55326,80,0,11,64256,0,228
5483,12,TCP,192.168.136.132,55326,80,482,0,64128,0,228
5677,0,TCP,192.168.136.132,55326,80,1,0,64128,0,228
5918,2,TCP,192.168.136.132,55326,80,0,11,64128,0,228
1608,0,TCP,192.168.136.131,80,55340,20,0,65152,0,229
1612,0,TCP,192.168.136.131,80,55340,168,0,65024,0,229
2917,0,TCP,192.168.136.131,80,55340,11,0,65024,0,229
3627,15,TCP,192.168.136.131,80,55340,11,0,65024,0,229
4946,15,TCP,192.168.136.131,80,55340,11,0,65024,0,229
5385,12,TCP,192.168.136.131,80,55340,0,482,65024,0,229
5387,0,TCP,192.168.136.131,80,55340,0,0,65024,0,229
5921,2,TCP,192.168.136.131,80,55340,0,0,0,0,229
1604,0,TCP,192.168.136.132,55340,80,1,0,64256,0,229
1606,0,TCP,192.168.136.132,55340,80,0,20,64256,0,229
1610,0,TCP,192.168.136.132,55340,80,0,168,64256,0,229
2909,0,TCP,192.168.136.132,55340,80,0,11,64256,0,229
3626,15,TCP,192.168.136.132,55340,80,0,11,64256,0,229
4938,15,TCP,192.168.136.132,55340,80,0,11,64256,0,229
5402,12,TCP,192.168.136.132,55340,80,482,0,64128,0,229
5652,0,TCP,192.168.136.132,55340,80,1,0,64128,0,229
5919,2,TCP,192.168.136.132,55340,80,0,11,64128,0,229
1615,0,TCP,192.168.136.131,80,55350,21,0,65152,0,230
1619,0,TCP,192.168.136.131,80,55350,168,0,65024,0,230
2918,0,TCP,192.168.136.131,80,55350,11,0,65024,0,230
3629,15,TCP,192.168.136.131,80,55350,11,0,65024,0,230
4947,15,TCP,192.168.136.131,80,55350,11,0,65024,0,230
5406,12,TCP,192.168.136.131,80,55350,0,482,65024,0,230
5407,0,TCP,192.168.136.131,80,55350,0,0,65024,0,230
5924,2,TCP,192.168.136.131,80,55350,0,0,0,0,230
1611,0,TCP,192.168.136.132,55350,80,1,0,64256,0,230
1613,0,TCP,192.168.136.132,55350,80,0,21,64256,0,230
1617,0,TCP,192.168.136.132,55350,80,0,168,64256,0,230
2910,0,TCP,192.168.136.132,55350,80,0,11,64256,0,230
3628,15,TCP,192.168.136.132,55350,80,0,11,64256,0,230
4939,15,TCP,192.168.136.132,55350,80,0,11,64256,0,230
5420,12,TCP,192.168.136.132,55350,80,482,0,64128,0,230
5646,0,TCP,192.168.136.132,55350,80,1,0,64128,0,230
5922,2,TCP,192.168.136.132,55350,80,0,11,64128,0,230
1622,0,TCP,192.168.136.131,80,55356,21,0,65152,0,231
1625,0,TCP,192.168.136.131,80,55356,168,0,65024,0,231
2927,0,TCP,192.168.136.131,80,55356,11,0,65024,0,231
3631,15,TCP,192.168.136.131,80,55356,11,0,65024,0,231
4948,15,TCP,192.168.136.131,80,55356,11,0,65024,0,231
5497,12,TCP,192.168.136.131,80,55356,0,482,65024,0,231
5500,0,TCP,192.168.136.131,80,55356,0,0,65024,0,231
5925,2,TCP,192.168.136.131,80,55356,0,0,0,0,231
1618,0,TCP,192.168.136.132,55356,80,1,0,64256,0,231
1620,0,TCP,192.168.136.132,55356,80,0,21,64256,0,231
1624,0,TCP,192.168.136.132,55356,80,0,168,64256,0,231
2919,0,TCP,192.168.136.132,55356,80,0,11,64256,0,231
3630,15,TCP,192.168.136.132,55356,80,0,11,64256,0,231
4940,15,TCP,192.168.136.132,55356,80,0,11,64256,0,231
5509,12,TCP,192.168.136.132,55356,80,482,0,64128,0,231
5693,0,TCP,192.168.136.132,55356,80,1,0,64128,0,231
5923,2,TCP,192.168.136.132,55356,80,0,11,64128,0,231
1628,0,TCP,192.168.136.131,80,55368,20,0,65152,0,232
1632,0,TCP,192.168.136.131,80,55368,168,0,65024,0,232
2928,0,TCP,192.168.136.131,80,55368,11,0,65024,0,232
3633,15,TCP,192.168.136.131,80,55368,11,0,65024,0,232
4949,15,TCP,192.168.136.131,80,55368,11,0,65024,0,232
5427,12,TCP,192.168.136.131,80,55368,0,482,65024,0,232
5431,0,TCP,192.168.136.131,80,55368,0,0,65024,0,232
5928,2,TCP,192.168.136.131,80,55368,0,0,0,0,232
1626,0,TCP,192.168.136.132,55368,80,1,0,64256,0,232
1627,0,TCP,192.168.136.132,55368,80,0,20,64256,0,232
1631,0,TCP,192.168.136.132,55368,80,0,168,64256,0,232
2920,0,TCP,192.168.136.132,55368,80,0,11,64256,0,232
3632,15,TCP,192.168.136.132,55368,80,0,11,64256,0,232
4941,15,TCP,192.168.136.132,55368,80,0,11,64256,0,232
5448,12,TCP,192.168.136.132,55368,80,482,0,64128,0,232
5638,0,TCP,192.168.136.132,55368,80,1,0,64128,0,232
5926,2,TCP,192.168.136.132,55368,80,0,11,64128,0,232
1635,0,TCP,192.168.136.131,80,55384,21,0,65152,0,233
1640,0,TCP,192.168.136.131,80,55384,168,0,65024,0,233
2929,0,TCP,192.168.136.131,80,55384,11,0,65024,0,233
3635,15,TCP,192.168.136.131,80,55384,11,0,65024,0,233
4950,15,TCP,192.168.136.131,80,55384,11,0,65024,0,233
5506,12,TCP,192.168.136.131,80,55384,0,482,65024,0,233
5507,0,TCP,192.168.136.131,80,55384,0,0,65024,0,233
5929,2,TCP,192.168.136.131,80,55384,0,0,0,0,233
1633,0,TCP,192.168.136.132,55384,80,1,0,64256,0,233
1634,0,TCP,192.168.136.132,55384,80,0,21,64256,0,233
1638,0,TCP,192.168.136.132,55384,80,0,168,64256,0,233
2921,0,TCP,192.168.136.132,55384,80,0,11,64256,0,233
3634,15,TCP,192.168.136.132,55384,80,0,11,64256,0,233
4942,15,TCP,192.168.136.132,55384,80,0,11,64256,0,233
5518,12,TCP,192.168.136.132,55384,80,482,0,64128,0,233
5689,0,TCP,192.168.136.132,55384,80,1,0,64128,0,233
5927,2,TCP,192.168.136.132,55384,80,0,11,64128,0,233
1643,0,TCP,192.168.136.131,80,55400,20,0,65152,0,234
1647,0,TCP,192.168.136.131,80,55400,168,0,65024,0,234
2930,0,TCP,192.168.136.131,80,55400,11,0,65024,0,234
3637,15,TCP,192.168.136.131,80,55400,11,0,65024,0,234
4951,15,TCP,192.168.136.131,80,55400,11,0,65024,0,234
5520,12,TCP,192.168.136.131,80,55400,0,482,65024,0,234
5521,0,TCP,192.168.136.131,80,55400,0,0,65024,0,234
5931,2,TCP,192.168.136.131,80,55400,0,0,0,0,234
1639,0,TCP,192.168.136.132,55400,80,1,0,64256,0,234
1641,0,TCP,192.168.136.132,55400,80,0,20,64256,0,234
1645,0,TCP,192.168.136.132,55400,80,0,168,64256,0,234
2922,0,TCP,192.168.136.132,55400,80,0,11,64256,0,234
3636,15,TCP,192.168.136.132,55400,80,0,11,64256,0,234
4943,15,TCP,192.168.136.132,55400,80,0,11,64256,0,234
5526,12,TCP,192.168.136.132,55400,80,482,0,64128,0,234
5685,0,TCP,192.168.136.132,55400,80,1,0,64128,0,234
5930,2,TCP,192.168.136.132,55400,80,0,11,64128,0,234
1650,0,TCP,192.168.136.131,80,55416,21,0,65152,0,235
1653,0,TCP,192.168.136.131,80,55416,168,0,65024,0,235
2931,0,TCP,192.168.136.131,80,55416,10,0,65024,0,235
3639,15,TCP,192.168.136.131,80,55416,10,0,65024,0,235
4960,15,TCP,192.168.136.131,80,55416,11,0,65024,0,235
5388,12,TCP,192.168.136.131,80,55416,0,482,65024,0,235
5392,0,TCP,192.168.136.131,80,55416,0,0,65024,0,235
5933,2,TCP,192.168.136.131,80,55416,0,0,0,0,235
1646,0,TCP,192.168.136.132,55416,80,1,0,64256,0,235
1648,0,TCP,192.168.136.132,55416,80,0,21,64256,0,235
1652,0,TCP,192.168.136.132,55416,80,0,168,64256,0,235
2923,0,TCP,192.168.136.132,55416,80,0,10,64256,0,235
3638,15,TCP,192.168.136.132,55416,80,0,10,64256,0,235
4952,15,TCP,192.168.136.132,55416,80,0,11,64256,0,235
5404,12,TCP,192.168.136.132,55416,80,482,0,64128,0,235
5651,0,TCP,192.168.136.132,55416,80,1,0,64128,0,235
5932,2,TCP,192.168.136.132,55416,80,0,10,64128,0,235
1656,0,TCP,192.168.136.131,80,55432,21,0,65152,0,236
1660,0,TCP,192.168.136.131,80,55432,168,0,65024,0,236
2932,0,TCP,192.168.136.131,80,55432,10,0,65024,0,236
3641,15,TCP,192.168.136.131,80,55432,11,0,65024,0,236
4961,15,TCP,192.168.136.131,80,55432,11,0,65024,0,236
5502,12,TCP,192.168.136.131,80,55432,0,482,65024,0,236
5513,0,TCP,192.168.136.131,80,55432,0,0,65024,0,236
5935,2,TCP,192.168.136.131,80,55432,0,0,0,0,236
1654,0,TCP,192.168.136.132,55432,80,1,0,64256,0,236
1655,0,TCP,192.168.136.132,55432,80,0,21,64256,0,236
1658,0,TCP,192.168.136.132,55432,80,0,168,64256,0,236
2924,0,TCP,192.168.136.132,55432,80,0,10,64256,0,236
3640,15,TCP,192.168.136.132,55432,80,0,11,64256,0,236
4953,15,TCP,192.168.136.132,55432,80,0,11,64256,0,236
5515,12,TCP,192.168.136.132,55432,80,482,0,64128,0,236
5687,0,TCP,192.168.136.132,55432,80,1,0,64128,0,236
5934,2,TCP,192.168.136.132,55432,80,0,10,64128,0,236
1663,0,TCP,192.168.136.131,80,55438,20,0,65152,0,237
1667,0,TCP,192.168.136.131,80,55438,168,0,65024,0,237
2933,0,TCP,192.168.136.131,80,55438,11,0,65024,0,237
3643,15,TCP,192.168.136.131,80,55438,10,0,65024,0,237
4962,15,TCP,192.168.136.131,80,55438,11,0,65024,0,237
5493,12,TCP,192.168.136.131,80,55438,0,482,65024,0,237
5494,0,TCP,192.168.136.131,80,55438,0,0,65024,0,237
5937,2,TCP,192.168.136.131,80,55438,0,0,0,0,237
1661,0,TCP,192.168.136.132,55438,80,1,0,64256,0,237
1662,0,TCP,192.168.136.132,55438,80,0,20,64256,0,237
1666,0,TCP,192.168.136.132,55438,80,0,168,64256,0,237
2925,0,TCP,192.168.136.132,55438,80,0,11,64256,0,237
3642,15,TCP,192.168.136.132,55438,80,0,10,64256,0,237
4954,15,TCP,192.168.136.132,55438,80,0,11,64256,0,237
5496,12,TCP,192.168.136.132,55438,80,482,0,64128,0,237
5672,0,TCP,192.168.136.132,55438,80,1,0,64128,0,237
5936,2,TCP,192.168.136.132,55438,80,0,11,64128,0,237
1670,0,TCP,192.168.136.131,80,55448,20,0,65152,0,238
1674,0,TCP,192.168.136.131,80,55448,168,0,65024,0,238
2934,0,TCP,192.168.136.131,80,55448,9,0,65024,0,238
3645,15,TCP,192.168.136.131,80,55448,11,0,65024,0,238
4963,15,TCP,192.168.136.131,80,55448,11,0,65024,0,238
5482,12,TCP,192.168.136.131,80,55448,0,482,65024,0,238
5484,0,TCP,192.168.136.131,80,55448,0,0,65024,0,238
5939,2,TCP,192.168.136.131,80,55448,0,0,0,0,238
1668,0,TCP,192.168.136.132,55448,80,1,0,64256,0,238
1669,0,TCP,192.168.136.132,55448,80,0,20,64256,0,238
1672,0,TCP,192.168.136.132,55448,80,0,168,64256,0,238
2926,0,TCP,192.168.136.132,55448,80,0,9,64256,0,238
3644,15,TCP,192.168.136.132,55448,80,0,11,64256,0,238
4955,15,TCP,192.168.136.132,55448,80,0,11,64256,0,238
5489,12,TCP,192.168.136.132,55448,80,482,0,64128,0,238
5674,0,TCP,192.168.136.132,55448,80,1,0,64128,0,238
5938,2,TCP,192.168.136.132,55448,80,0,11,64128,0,238
1677,0,TCP,192.168.136.131,80,55460,19,0,65152,0,239
1681,0,TCP,192.168.136.131,80,55460,168,0,65024,0,239
2943,0,TCP,192.168.136.131,80,55460,10,0,65024,0,239
3647,15,TCP,192.168.136.131,80,55460,11,0,65024,0,239
4964,15,TCP,192.168.136.131,80,55460,11,0,65024,0,239
5444,12,TCP,192.168.136.131,80,55460,0,482,65024,0,239
