Packet Number,Time(seconds),Time_interval,Layer,src_ip,scr_port,dst_port,ack_no,tcp_length,socket_count,sql,stream
21953,2103,4,TCP,192.168.136.132,50008,80,0,10,513,0,519
15321,2028,0,TCP,192.168.136.131,80,50010,21,0,513,0,520
15324,2028,0,TCP,192.168.136.131,80,50010,168,0,513,0,520
16145,2028,0,TCP,192.168.136.131,80,50010,11,0,513,0,520
17047,2043,15,TCP,192.168.136.131,80,50010,11,0,513,0,520
18362,2058,15,TCP,192.168.136.131,80,50010,11,0,513,0,520
18913,2073,15,TCP,192.168.136.131,80,50010,11,0,513,0,520
20624,2088,15,TCP,192.168.136.131,80,50010,11,0,513,0,520
21398,2098,10,TCP,192.168.136.131,80,50010,0,482,513,0,520
21402,2098,0,TCP,192.168.136.131,80,50010,0,0,513,0,520
21956,2103,5,TCP,192.168.136.131,80,50010,0,0,513,0,520
15317,2028,0,TCP,192.168.136.132,50010,80,1,0,514,0,520
15319,2028,0,TCP,192.168.136.132,50010,80,0,21,514,0,520
15323,2028,0,TCP,192.168.136.132,50010,80,0,168,514,0,520
16141,2028,0,TCP,192.168.136.132,50010,80,0,11,514,0,520
17039,2043,15,TCP,192.168.136.132,50010,80,0,11,514,0,520
18354,2058,15,TCP,192.168.136.132,50010,80,0,11,514,0,520
18905,2073,15,TCP,192.168.136.132,50010,80,0,11,514,0,520
20616,2088,15,TCP,192.168.136.132,50010,80,0,11,514,0,520
21404,2098,10,TCP,192.168.136.132,50010,80,482,0,514,0,520
21435,2098,0,TCP,192.168.136.132,50010,80,1,0,514,0,520
21955,2103,4,TCP,192.168.136.132,50010,80,0,11,514,0,520
15327,2028,0,TCP,192.168.136.131,80,50024,20,0,514,0,521
15331,2028,0,TCP,192.168.136.131,80,50024,168,0,514,0,521
16146,2028,0,TCP,192.168.136.131,80,50024,11,0,514,0,521
17056,2043,15,TCP,192.168.136.131,80,50024,11,0,514,0,521
18363,2058,15,TCP,192.168.136.131,80,50024,9,0,514,0,521
18914,2073,15,TCP,192.168.136.131,80,50024,11,0,514,0,521
20625,2088,15,TCP,192.168.136.131,80,50024,11,0,514,0,521
21388,2098,10,TCP,192.168.136.131,80,50024,0,482,514,0,521
21389,2098,0,TCP,192.168.136.131,80,50024,0,0,514,0,521
21958,2103,5,TCP,192.168.136.131,80,50024,0,0,514,0,521
15325,2028,0,TCP,192.168.136.132,50024,80,1,0,515,0,521
15326,2028,0,TCP,192.168.136.132,50024,80,0,20,515,0,521
15329,2028,0,TCP,192.168.136.132,50024,80,0,168,515,0,521
16142,2028,0,TCP,192.168.136.132,50024,80,0,11,515,0,521
17048,2043,15,TCP,192.168.136.132,50024,80,0,11,515,0,521
18355,2058,15,TCP,192.168.136.132,50024,80,0,9,515,0,521
18906,2073,15,TCP,192.168.136.132,50024,80,0,11,515,0,521
20617,2088,15,TCP,192.168.136.132,50024,80,0,11,515,0,521
21399,2098,10,TCP,192.168.136.132,50024,80,482,0,515,0,521
21439,2098,0,TCP,192.168.136.132,50024,80,1,0,515,0,521
21957,2103,4,TCP,192.168.136.132,50024,80,0,11,515,0,521
15334,2028,0,TCP,192.168.136.131,80,50036,20,0,515,0,522
15338,2028,0,TCP,192.168.136.131,80,50036,168,0,515,0,522
16147,2028,0,TCP,192.168.136.131,80,50036,11,0,515,0,522
17057,2043,15,TCP,192.168.136.131,80,50036,10,0,515,0,522
18364,2058,15,TCP,192.168.136.131,80,50036,11,0,515,0,522
18915,2073,15,TCP,192.168.136.131,80,50036,11,0,515,0,522
20634,2088,15,TCP,192.168.136.131,80,50036,10,0,515,0,522
21392,2098,10,TCP,192.168.136.131,80,50036,0,482,515,0,522
21395,2098,0,TCP,192.168.136.131,80,50036,0,0,515,0,522
21961,2103,5,TCP,192.168.136.131,80,50036,0,0,515,0,522
15332,2028,0,TCP,192.168.136.132,50036,80,1,0,516,0,522
15333,2028,0,TCP,192.168.136.132,50036,80,0,20,516,0,522
15336,2028,0,TCP,192.168.136.132,50036,80,0,168,516,0,522
16143,2028,0,TCP,192.168.136.132,50036,80,0,11,516,0,522
17049,2043,15,TCP,192.168.136.132,50036,80,0,10,516,0,522
18356,2058,15,TCP,192.168.136.132,50036,80,0,11,516,0,522
18907,2073,15,TCP,192.168.136.132,50036,80,0,11,516,0,522
20626,2088,15,TCP,192.168.136.132,50036,80,0,10,516,0,522
21401,2098,10,TCP,192.168.136.132,50036,80,482,0,516,0,522
21437,2098,0,TCP,192.168.136.132,50036,80,1,0,516,0,522
21959,2103,4,TCP,192.168.136.132,50036,80,0,11,516,0,522
15341,2028,0,TCP,192.168.136.131,80,50048,21,0,516,0,523
15345,2028,0,TCP,192.168.136.131,80,50048,168,0,516,0,523
16148,2028,0,TCP,192.168.136.131,80,50048,10,0,516,0,523
17058,2043,15,TCP,192.168.136.131,80,50048,11,0,516,0,523
18373,2058,15,TCP,192.168.136.131,80,50048,10,0,516,0,523
18916,2073,15,TCP,192.168.136.131,80,50048,10,0,516,0,523
20635,2088,15,TCP,192.168.136.131,80,50048,11,0,516,0,523
21396,2098,10,TCP,192.168.136.131,80,50048,0,482,516,0,523
21397,2098,0,TCP,192.168.136.131,80,50048,0,0,516,0,523
21962,2103,5,TCP,192.168.136.131,80,50048,0,0,516,0,523
15339,2028,0,TCP,192.168.136.132,50048,80,1,0,517,0,523
15340,2028,0,TCP,192.168.136.132,50048,80,0,21,517,0,523
15343,2028,0,TCP,192.168.136.132,50048,80,0,168,517,0,523
16144,2028,0,TCP,192.168.136.132,50048,80,0,10,517,0,523
17050,2043,15,TCP,192.168.136.132,50048,80,0,11,517,0,523
18365,2058,15,TCP,192.168.136.132,50048,80,0,10,517,0,523
18908,2073,15,TCP,192.168.136.132,50048,80,0,10,517,0,523
20627,2088,15,TCP,192.168.136.132,50048,80,0,11,517,0,523
21403,2098,10,TCP,192.168.136.132,50048,80,482,0,517,0,523
21436,2098,0,TCP,192.168.136.132,50048,80,1,0,517,0,523
21960,2103,4,TCP,192.168.136.132,50048,80,0,11,517,0,523
15348,2028,0,TCP,192.168.136.131,80,50054,20,0,517,0,524
15353,2028,0,TCP,192.168.136.131,80,50054,168,0,517,0,524
16151,2028,0,TCP,192.168.136.131,80,50054,11,0,517,0,524
17059,2043,15,TCP,192.168.136.131,80,50054,11,0,517,0,524
18374,2058,15,TCP,192.168.136.131,80,50054,11,0,517,0,524
18925,2073,15,TCP,192.168.136.131,80,50054,11,0,517,0,524
20636,2088,15,TCP,192.168.136.131,80,50054,11,0,517,0,524
21415,2098,10,TCP,192.168.136.131,80,50054,0,482,517,0,524
21418,2098,0,TCP,192.168.136.131,80,50054,0,0,517,0,524
21964,2103,5,TCP,192.168.136.131,80,50054,0,0,517,0,524
15346,2028,0,TCP,192.168.136.132,50054,80,1,0,518,0,524
15347,2028,0,TCP,192.168.136.132,50054,80,0,20,518,0,524
15351,2028,0,TCP,192.168.136.132,50054,80,0,168,518,0,524
16149,2028,0,TCP,192.168.136.132,50054,80,0,11,518,0,524
17051,2043,15,TCP,192.168.136.132,50054,80,0,11,518,0,524
18366,2058,15,TCP,192.168.136.132,50054,80,0,11,518,0,524
18917,2073,15,TCP,192.168.136.132,50054,80,0,11,518,0,524
20628,2088,15,TCP,192.168.136.132,50054,80,0,11,518,0,524
21419,2098,10,TCP,192.168.136.132,50054,80,482,0,518,0,524
21445,2098,0,TCP,192.168.136.132,50054,80,1,0,518,0,524
21963,2103,4,TCP,192.168.136.132,50054,80,0,11,518,0,524
15356,2028,0,TCP,192.168.136.131,80,50064,21,0,518,0,525
15359,2028,0,TCP,192.168.136.131,80,50064,168,0,518,0,525
16152,2028,0,TCP,192.168.136.131,80,50064,11,0,518,0,525
17060,2043,15,TCP,192.168.136.131,80,50064,11,0,518,0,525
18375,2058,15,TCP,192.168.136.131,80,50064,11,0,518,0,525
18926,2073,15,TCP,192.168.136.131,80,50064,11,0,518,0,525
20637,2088,15,TCP,192.168.136.131,80,50064,11,0,518,0,525
21409,2098,10,TCP,192.168.136.131,80,50064,0,482,518,0,525
21410,2098,0,TCP,192.168.136.131,80,50064,0,0,518,0,525
21966,2103,5,TCP,192.168.136.131,80,50064,0,0,518,0,525
15352,2028,0,TCP,192.168.136.132,50064,80,1,0,519,0,525
15354,2028,0,TCP,192.168.136.132,50064,80,0,21,519,0,525
15358,2028,0,TCP,192.168.136.132,50064,80,0,168,519,0,525
16150,2028,0,TCP,192.168.136.132,50064,80,0,11,519,0,525
17052,2043,15,TCP,192.168.136.132,50064,80,0,11,519,0,525
18367,2058,15,TCP,192.168.136.132,50064,80,0,11,519,0,525
18918,2073,15,TCP,192.168.136.132,50064,80,0,11,519,0,525
20629,2088,15,TCP,192.168.136.132,50064,80,0,11,519,0,525
21413,2098,10,TCP,192.168.136.132,50064,80,482,0,519,0,525
21442,2098,0,TCP,192.168.136.132,50064,80,1,0,519,0,525
21965,2103,4,TCP,192.168.136.132,50064,80,0,11,519,0,525
15362,2028,0,TCP,192.168.136.131,80,50076,21,0,519,0,526
15366,2028,0,TCP,192.168.136.131,80,50076,168,0,519,0,526
16155,2028,0,TCP,192.168.136.131,80,50076,11,0,519,0,526
17061,2043,15,TCP,192.168.136.131,80,50076,11,0,519,0,526
18376,2058,15,TCP,192.168.136.131,80,50076,11,0,519,0,526
18927,2073,15,TCP,192.168.136.131,80,50076,11,0,519,0,526
20638,2088,15,TCP,192.168.136.131,80,50076,10,0,519,0,526
21421,2098,10,TCP,192.168.136.131,80,50076,0,482,519,0,526
21423,2098,0,TCP,192.168.136.131,80,50076,0,0,519,0,526
21968,2103,5,TCP,192.168.136.131,80,50076,0,0,519,0,526
15360,2028,0,TCP,192.168.136.132,50076,80,1,0,520,0,526
15361,2028,0,TCP,192.168.136.132,50076,80,0,21,520,0,526
15364,2028,0,TCP,192.168.136.132,50076,80,0,168,520,0,526
16153,2028,0,TCP,192.168.136.132,50076,80,0,11,520,0,526
17053,2043,15,TCP,192.168.136.132,50076,80,0,11,520,0,526
18368,2058,15,TCP,192.168.136.132,50076,80,0,11,520,0,526
18919,2073,15,TCP,192.168.136.132,50076,80,0,11,520,0,526
20630,2088,15,TCP,192.168.136.132,50076,80,0,10,520,0,526
21425,2098,10,TCP,192.168.136.132,50076,80,482,0,520,0,526
21444,2098,0,TCP,192.168.136.132,50076,80,1,0,520,0,526
21967,2103,4,TCP,192.168.136.132,50076,80,0,11,520,0,526
15369,2028,0,TCP,192.168.136.131,80,50084,21,0,520,0,527
15373,2028,0,TCP,192.168.136.131,80,50084,168,0,520,0,527
16156,2028,0,TCP,192.168.136.131,80,50084,10,0,520,0,527
17062,2043,15,TCP,192.168.136.131,80,50084,10,0,520,0,527
18377,2058,15,TCP,192.168.136.131,80,50084,11,0,520,0,527
18928,2073,15,TCP,192.168.136.131,80,50084,11,0,520,0,527
20639,2088,15,TCP,192.168.136.131,80,50084,11,0,520,0,527
21416,2098,10,TCP,192.168.136.131,80,50084,0,482,520,0,527
21417,2098,0,TCP,192.168.136.131,80,50084,0,0,520,0,527
21970,2103,5,TCP,192.168.136.131,80,50084,0,0,520,0,527
15367,2028,0,TCP,192.168.136.132,50084,80,1,0,521,0,527
15368,2028,0,TCP,192.168.136.132,50084,80,0,21,521,0,527
15372,2028,0,TCP,192.168.136.132,50084,80,0,168,521,0,527
16154,2028,0,TCP,192.168.136.132,50084,80,0,10,521,0,527
17054,2043,15,TCP,192.168.136.132,50084,80,0,10,521,0,527
18369,2058,15,TCP,192.168.136.132,50084,80,0,11,521,0,527
18920,2073,15,TCP,192.168.136.132,50084,80,0,11,521,0,527
20631,2088,15,TCP,192.168.136.132,50084,80,0,11,521,0,527
21420,2098,10,TCP,192.168.136.132,50084,80,482,0,521,0,527
21446,2098,0,TCP,192.168.136.132,50084,80,1,0,521,0,527
21969,2103,4,TCP,192.168.136.132,50084,80,0,11,521,0,527
15376,2028,0,TCP,192.168.136.131,80,50092,20,0,521,0,528
15380,2028,0,TCP,192.168.136.131,80,50092,168,0,521,0,528
16159,2028,0,TCP,192.168.136.131,80,50092,11,0,521,0,528
17063,2043,15,TCP,192.168.136.131,80,50092,11,0,521,0,528
18378,2058,15,TCP,192.168.136.131,80,50092,11,0,521,0,528
18929,2073,15,TCP,192.168.136.131,80,50092,9,0,521,0,528
20640,2088,15,TCP,192.168.136.131,80,50092,10,0,521,0,528
21405,2098,10,TCP,192.168.136.131,80,50092,0,482,521,0,528
21407,2098,0,TCP,192.168.136.131,80,50092,0,0,521,0,528
21972,2103,5,TCP,192.168.136.131,80,50092,0,0,521,0,528
15374,2028,0,TCP,192.168.136.132,50092,80,1,0,522,0,528
15375,2028,0,TCP,192.168.136.132,50092,80,0,20,522,0,528
15378,2028,0,TCP,192.168.136.132,50092,80,0,168,522,0,528
16157,2028,0,TCP,192.168.136.132,50092,80,0,11,522,0,528
17055,2043,15,TCP,192.168.136.132,50092,80,0,11,522,0,528
18370,2058,15,TCP,192.168.136.132,50092,80,0,11,522,0,528
18921,2073,15,TCP,192.168.136.132,50092,80,0,9,522,0,528
20632,2088,15,TCP,192.168.136.132,50092,80,0,10,522,0,528
21408,2098,10,TCP,192.168.136.132,50092,80,482,0,522,0,528
21433,2098,0,TCP,192.168.136.132,50092,80,1,0,522,0,528
21971,2103,4,TCP,192.168.136.132,50092,80,0,11,522,0,528
15383,2028,0,TCP,192.168.136.131,80,50104,21,0,522,0,529
15387,2028,0,TCP,192.168.136.131,80,50104,168,0,522,0,529
16160,2028,0,TCP,192.168.136.131,80,50104,11,0,522,0,529
17072,2043,15,TCP,192.168.136.131,80,50104,11,0,522,0,529
18379,2058,15,TCP,192.168.136.131,80,50104,11,0,522,0,529
18930,2073,15,TCP,192.168.136.131,80,50104,10,0,522,0,529
20641,2088,15,TCP,192.168.136.131,80,50104,10,0,522,0,529
21422,2098,10,TCP,192.168.136.131,80,50104,0,482,522,0,529
21424,2098,0,TCP,192.168.136.131,80,50104,0,0,522,0,529
21980,2103,5,TCP,192.168.136.131,80,50104,0,0,522,0,529
15381,2028,0,TCP,192.168.136.132,50104,80,1,0,523,0,529
15382,2028,0,TCP,192.168.136.132,50104,80,0,21,523,0,529
15385,2028,0,TCP,192.168.136.132,50104,80,0,168,523,0,529
16158,2028,0,TCP,192.168.136.132,50104,80,0,11,523,0,529
17064,2043,15,TCP,192.168.136.132,50104,80,0,11,523,0,529
18371,2058,15,TCP,192.168.136.132,50104,80,0,11,523,0,529
18922,2073,15,TCP,192.168.136.132,50104,80,0,10,523,0,529
20633,2088,15,TCP,192.168.136.132,50104,80,0,10,523,0,529
21426,2098,10,TCP,192.168.136.132,50104,80,482,0,523,0,529
21443,2098,0,TCP,192.168.136.132,50104,80,1,0,523,0,529
21973,2103,4,TCP,192.168.136.132,50104,80,0,10,523,0,529
15390,2028,0,TCP,192.168.136.131,80,50110,20,0,523,0,530
15395,2028,0,TCP,192.168.136.131,80,50110,168,0,523,0,530
16165,2028,0,TCP,192.168.136.131,80,50110,11,0,523,0,530
17073,2043,15,TCP,192.168.136.131,80,50110,11,0,523,0,530
18380,2058,15,TCP,192.168.136.131,80,50110,11,0,523,0,530
18931,2073,15,TCP,192.168.136.131,80,50110,11,0,523,0,530
20649,2088,15,TCP,192.168.136.131,80,50110,11,0,523,0,530
21427,2098,10,TCP,192.168.136.131,80,50110,0,482,523,0,530
21428,2098,0,TCP,192.168.136.131,80,50110,0,0,523,0,530
21981,2103,5,TCP,192.168.136.131,80,50110,0,0,523,0,530
15388,2028,0,TCP,192.168.136.132,50110,80,1,0,524,0,530
15389,2028,0,TCP,192.168.136.132,50110,80,0,20,524,0,530
15393,2028,0,TCP,192.168.136.132,50110,80,0,168,524,0,530
16161,2028,0,TCP,192.168.136.132,50110,80,0,11,524,0,530
17065,2043,15,TCP,192.168.136.132,50110,80,0,11,524,0,530
18372,2058,15,TCP,192.168.136.132,50110,80,0,11,524,0,530
18923,2073,15,TCP,192.168.136.132,50110,80,0,11,524,0,530
20642,2088,15,TCP,192.168.136.132,50110,80,0,11,524,0,530
21429,2098,10,TCP,192.168.136.132,50110,80,482,0,524,0,530
21447,2098,0,TCP,192.168.136.132,50110,80,1,0,524,0,530
21974,2103,4,TCP,192.168.136.132,50110,80,0,11,524,0,530
15398,2028,0,TCP,192.168.136.131,80,50112,21,0,524,0,531
15401,2028,0,TCP,192.168.136.131,80,50112,168,0,524,0,531
16166,2028,0,TCP,192.168.136.131,80,50112,11,0,524,0,531
17074,2043,15,TCP,192.168.136.131,80,50112,11,0,524,0,531
18389,2058,15,TCP,192.168.136.131,80,50112,11,0,524,0,531
18932,2073,15,TCP,192.168.136.131,80,50112,11,0,524,0,531
20650,2088,15,TCP,192.168.136.131,80,50112,11,0,524,0,531
21430,2098,10,TCP,192.168.136.131,80,50112,0,482,524,0,531
21431,2098,0,TCP,192.168.136.131,80,50112,0,0,524,0,531
21982,2103,5,TCP,192.168.136.131,80,50112,0,0,524,0,531
15394,2028,0,TCP,192.168.136.132,50112,80,1,0,525,0,531
15396,2028,0,TCP,192.168.136.132,50112,80,0,21,525,0,531
15400,2028,0,TCP,192.168.136.132,50112,80,0,168,525,0,531
16162,2028,0,TCP,192.168.136.132,50112,80,0,11,525,0,531
17066,2043,15,TCP,192.168.136.132,50112,80,0,11,525,0,531
18381,2058,15,TCP,192.168.136.132,50112,80,0,11,525,0,531
18924,2073,15,TCP,192.168.136.132,50112,80,0,11,525,0,531
20643,2088,15,TCP,192.168.136.132,50112,80,0,11,525,0,531
21432,2098,10,TCP,192.168.136.132,50112,80,482,0,525,0,531
21448,2098,0,TCP,192.168.136.132,50112,80,1,0,525,0,531
21975,2103,4,TCP,192.168.136.132,50112,80,0,10,525,0,531
15404,2028,0,TCP,192.168.136.131,80,50128,20,0,525,0,532
15408,2028,0,TCP,192.168.136.131,80,50128,168,0,525,0,532
16167,2028,0,TCP,192.168.136.131,80,50128,10,0,525,0,532
17075,2043,15,TCP,192.168.136.131,80,50128,11,0,525,0,532
18390,2058,15,TCP,192.168.136.131,80,50128,11,0,525,0,532
18941,2073,15,TCP,192.168.136.131,80,50128,11,0,525,0,532
20651,2088,15,TCP,192.168.136.131,80,50128,10,0,525,0,532
21523,2099,11,TCP,192.168.136.131,80,50128,0,482,525,0,532
21524,2099,0,TCP,192.168.136.131,80,50128,0,0,525,0,532
21983,2103,4,TCP,192.168.136.131,80,50128,0,0,525,0,532
15402,2028,0,TCP,192.168.136.132,50128,80,1,0,526,0,532
15403,2028,0,TCP,192.168.136.132,50128,80,0,20,526,0,532
15406,2028,0,TCP,192.168.136.132,50128,80,0,168,526,0,532
16163,2028,0,TCP,192.168.136.132,50128,80,0,10,526,0,532
17067,2043,15,TCP,192.168.136.132,50128,80,0,11,526,0,532
18382,2058,15,TCP,192.168.136.132,50128,80,0,11,526,0,532
18933,2073,15,TCP,192.168.136.132,50128,80,0,11,526,0,532
20644,2088,15,TCP,192.168.136.132,50128,80,0,10,526,0,532
21525,2099,11,TCP,192.168.136.132,50128,80,482,0,526,0,532
21562,2099,0,TCP,192.168.136.132,50128,80,1,0,526,0,532
21976,2103,3,TCP,192.168.136.132,50128,80,0,11,526,0,532
15411,2028,0,TCP,192.168.136.131,80,50144,20,0,526,0,533
15416,2028,0,TCP,192.168.136.131,80,50144,168,0,526,0,533
16168,2028,0,TCP,192.168.136.131,80,50144,11,0,526,0,533
17076,2043,15,TCP,192.168.136.131,80,50144,11,0,526,0,533
18391,2058,15,TCP,192.168.136.131,80,50144,11,0,526,0,533
18942,2073,15,TCP,192.168.136.131,80,50144,10,0,526,0,533
20652,2088,15,TCP,192.168.136.131,80,50144,11,0,526,0,533
21530,2099,11,TCP,192.168.136.131,80,50144,0,482,526,0,533
21531,2099,0,TCP,192.168.136.131,80,50144,0,0,526,0,533
21984,2103,4,TCP,192.168.136.131,80,50144,0,0,526,0,533
15409,2028,0,TCP,192.168.136.132,50144,80,1,0,527,0,533
15410,2028,0,TCP,192.168.136.132,50144,80,0,20,527,0,533
15414,2028,0,TCP,192.168.136.132,50144,80,0,168,527,0,533
16164,2028,0,TCP,192.168.136.132,50144,80,0,11,527,0,533
17068,2043,15,TCP,192.168.136.132,50144,80,0,11,527,0,533
18383,2058,15,TCP,192.168.136.132,50144,80,0,11,527,0,533
18934,2073,15,TCP,192.168.136.132,50144,80,0,10,527,0,533
20645,2088,15,TCP,192.168.136.132,50144,80,0,11,527,0,533
21537,2099,11,TCP,192.168.136.132,50144,80,482,0,527,0,533
21567,2099,0,TCP,192.168.136.132,50144,80,1,0,527,0,533
21977,2103,3,TCP,192.168.136.132,50144,80,0,11,527,0,533
15419,2028,0,TCP,192.168.136.131,80,50156,21,0,527,0,534
15423,2028,0,TCP,192.168.136.131,80,50156,168,0,527,0,534
16171,2028,0,TCP,192.168.136.131,80,50156,11,0,527,0,534
17077,2043,15,TCP,192.168.136.131,80,50156,10,0,527,0,534
18392,2058,15,TCP,192.168.136.131,80,50156,10,0,527,0,534
18943,2073,15,TCP,192.168.136.131,80,50156,11,0,527,0,534
20653,2088,15,TCP,192.168.136.131,80,50156,11,0,527,0,534
21532,2099,11,TCP,192.168.136.131,80,50156,0,482,527,0,534
21533,2099,0,TCP,192.168.136.131,80,50156,0,0,527,0,534
21985,2103,4,TCP,192.168.136.131,80,50156,0,0,527,0,534
15415,2028,0,TCP,192.168.136.132,50156,80,1,0,528,0,534
15417,2028,0,TCP,192.168.136.132,50156,80,0,21,528,0,534
15421,2028,0,TCP,192.168.136.132,50156,80,0,168,528,0,534
16169,2028,0,TCP,192.168.136.132,50156,80,0,11,528,0,534
17069,2043,15,TCP,192.168.136.132,50156,80,0,10,528,0,534
18384,2058,15,TCP,192.168.136.132,50156,80,0,10,528,0,534
18935,2073,15,TCP,192.168.136.132,50156,80,0,11,528,0,534
20646,2088,15,TCP,192.168.136.132,50156,80,0,11,528,0,534
21538,2099,11,TCP,192.168.136.132,50156,80,482,0,528,0,534
21566,2099,0,TCP,192.168.136.132,50156,80,1,0,528,0,534
21978,2103,3,TCP,192.168.136.132,50156,80,0,11,528,0,534
15426,2028,0,TCP,192.168.136.131,80,50160,21,0,528,0,535
15430,2028,0,TCP,192.168.136.131,80,50160,168,0,528,0,535
16172,2028,0,TCP,192.168.136.131,80,50160,11,0,528,0,535
17078,2043,15,TCP,192.168.136.131,80,50160,9,0,528,0,535
18393,2058,15,TCP,192.168.136.131,80,50160,11,0,528,0,535
18944,2073,15,TCP,192.168.136.131,80,50160,11,0,528,0,535
20654,2088,15,TCP,192.168.136.131,80,50160,10,0,528,0,535
21529,2099,11,TCP,192.168.136.131,80,50160,0,482,528,0,535
21539,2099,0,TCP,192.168.136.131,80,50160,0,0,528,0,535
21986,2103,4,TCP,192.168.136.131,80,50160,0,0,528,0,535
15422,2028,0,TCP,192.168.136.132,50160,80,1,0,529,0,535
15424,2028,0,TCP,192.168.136.132,50160,80,0,21,529,0,535
15428,2028,0,TCP,192.168.136.132,50160,80,0,168,529,0,535
16170,2028,0,TCP,192.168.136.132,50160,80,0,11,529,0,535
17070,2043,15,TCP,192.168.136.132,50160,80,0,9,529,0,535
18385,2058,15,TCP,192.168.136.132,50160,80,0,11,529,0,535
18936,2073,15,TCP,192.168.136.132,50160,80,0,11,529,0,535
20647,2088,15,TCP,192.168.136.132,50160,80,0,10,529,0,535
21536,2099,11,TCP,192.168.136.132,50160,80,482,0,529,0,535
21564,2099,0,TCP,192.168.136.132,50160,80,1,0,529,0,535
21979,2103,3,TCP,192.168.136.132,50160,80,0,11,529,0,535
15433,2028,0,TCP,192.168.136.131,80,50176,20,0,529,0,536
15437,2028,0,TCP,192.168.136.131,80,50176,168,0,529,0,536
16175,2028,0,TCP,192.168.136.131,80,50176,10,0,529,0,536
17079,2043,15,TCP,192.168.136.131,80,50176,10,0,529,0,536
18394,2058,15,TCP,192.168.136.131,80,50176,11,0,529,0,536
18945,2073,15,TCP,192.168.136.131,80,50176,10,0,529,0,536
20655,2088,15,TCP,192.168.136.131,80,50176,11,0,529,0,536
21526,2099,11,TCP,192.168.136.131,80,50176,0,482,529,0,536
21527,2099,0,TCP,192.168.136.131,80,50176,0,0,529,0,536
21994,2103,4,TCP,192.168.136.131,80,50176,0,0,529,0,536
15429,2028,0,TCP,192.168.136.132,50176,80,1,0,530,0,536
15431,2028,0,TCP,192.168.136.132,50176,80,0,20,530,0,536
15435,2028,0,TCP,192.168.136.132,50176,80,0,168,530,0,536
16173,2028,0,TCP,192.168.136.132,50176,80,0,10,530,0,536
17071,2043,15,TCP,192.168.136.132,50176,80,0,10,530,0,536
18386,2058,15,TCP,192.168.136.132,50176,80,0,11,530,0,536
18937,2073,15,TCP,192.168.136.132,50176,80,0,10,530,0,536
20648,2088,15,TCP,192.168.136.132,50176,80,0,11,530,0,536
21528,2099,11,TCP,192.168.136.132,50176,80,482,0,530,0,536
21563,2099,0,TCP,192.168.136.132,50176,80,1,0,530,0,536
21987,2103,3,TCP,192.168.136.132,50176,80,0,11,530,0,536
15440,2028,0,TCP,192.168.136.131,80,50188,21,0,530,0,537
15444,2028,0,TCP,192.168.136.131,80,50188,168,0,530,0,537
16176,2028,0,TCP,192.168.136.131,80,50188,11,0,530,0,537
17086,2043,15,TCP,192.168.136.131,80,50188,10,0,530,0,537
18395,2058,15,TCP,192.168.136.131,80,50188,11,0,530,0,537
18946,2073,15,TCP,192.168.136.131,80,50188,11,0,530,0,537
20663,2088,15,TCP,192.168.136.131,80,50188,10,0,530,0,537
21534,2099,11,TCP,192.168.136.131,80,50188,0,482,530,0,537
21535,2099,0,TCP,192.168.136.131,80,50188,0,0,530,0,537
21995,2103,4,TCP,192.168.136.131,80,50188,0,0,530,0,537
15436,2028,0,TCP,192.168.136.132,50188,80,1,0,531,0,537
15438,2028,0,TCP,192.168.136.132,50188,80,0,21,531,0,537
15442,2028,0,TCP,192.168.136.132,50188,80,0,168,531,0,537
16174,2028,0,TCP,192.168.136.132,50188,80,0,11,531,0,537
17080,2043,15,TCP,192.168.136.132,50188,80,0,10,531,0,537
18387,2058,15,TCP,192.168.136.132,50188,80,0,11,531,0,537
18938,2073,15,TCP,192.168.136.132,50188,80,0,11,531,0,537
20656,2088,15,TCP,192.168.136.132,50188,80,0,10,531,0,537
21540,2099,11,TCP,192.168.136.132,50188,80,482,0,531,0,537
21565,2099,0,TCP,192.168.136.132,50188,80,1,0,531,0,537
21988,2103,3,TCP,192.168.136.132,50188,80,0,11,531,0,537
15447,2028,0,TCP,192.168.136.131,80,50200,21,0,531,0,538
15451,2028,0,TCP,192.168.136.131,80,50200,168,0,531,0,538
16179,2028,0,TCP,192.168.136.131,80,50200,11,0,531,0,538
17087,2043,15,TCP,192.168.136.131,80,50200,11,0,531,0,538
18396,2058,15,TCP,192.168.136.131,80,50200,11,0,531,0,538
18947,2073,15,TCP,192.168.136.131,80,50200,11,0,531,0,538
20664,2088,15,TCP,192.168.136.131,80,50200,11,0,531,0,538
21554,2099,11,TCP,192.168.136.131,80,50200,0,482,531,0,538
21558,2099,0,TCP,192.168.136.131,80,50200,0,0,531,0,538
21996,2103,4,TCP,192.168.136.131,80,50200,0,0,531,0,538
15443,2028,0,TCP,192.168.136.132,50200,80,1,0,532,0,538
15445,2028,0,TCP,192.168.136.132,50200,80,0,21,532,0,538
15449,2028,0,TCP,192.168.136.132,50200,80,0,168,532,0,538
16177,2028,0,TCP,192.168.136.132,50200,80,0,11,532,0,538
17081,2043,15,TCP,192.168.136.132,50200,80,0,11,532,0,538
18388,2058,15,TCP,192.168.136.132,50200,80,0,11,532,0,538
18939,2073,15,TCP,192.168.136.132,50200,80,0,11,532,0,538
20657,2088,15,TCP,192.168.136.132,50200,80,0,11,532,0,538
21560,2099,11,TCP,192.168.136.132,50200,80,482,0,532,0,538
